Airline,Source,Destination,Duration,Total stops,Price,Date
American Airlines,NYC,PAR,16h 50m ,1 stop ,"10,037 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 10m ,1 stop ,"10,037 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 20m ,1 stop ,"10,037 NIS ",09/03/2023
British Airways,NYC,PAR,10h 30m ,1 stop ,"10,045 NIS ",09/03/2023
British Airways,NYC,PAR,10h 35m ,1 stop ,"10,045 NIS ",09/03/2023
British Airways,NYC,PAR,11h 00m ,1 stop ,"10,045 NIS ",09/03/2023
British Airways,NYC,PAR,11h 15m ,1 stop ,"10,045 NIS ",09/03/2023
British Airways,NYC,PAR,13h 40m ,1 stop ,"10,045 NIS ",09/03/2023
American Airlines,NYC,PAR,15h 10m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,16h 13m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,16h 13m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,16h 14m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,16h 50m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 15m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 15m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 16m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 16m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 20m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 34m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 34m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 47m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,17h 59m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 03m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 10m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 31m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,19h 00m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,19h 00m ,2 stops ,"10,058 NIS ",09/03/2023
American Airlines,NYC,PAR,19h 07m ,2 stops ,"10,058 NIS ",09/03/2023
Air France,NYC,PAR,11h 55m ,1 stop ,"10,191 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,12h 55m ,1 stop ,"10,209 NIS ",09/03/2023
Air France,NYC,PAR,10h 40m ,1 stop ,"10,218 NIS ",09/03/2023
Air France,NYC,PAR,11h 40m ,1 stop ,"10,224 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,11h 35m ,1 stop ,"10,227 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,11h 50m ,1 stop ,"10,227 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,14h 00m ,1 stop ,"10,227 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,14h 00m ,1 stop ,"10,227 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,14h 35m ,1 stop ,"10,227 NIS ",09/03/2023
Virgin Atlantic,NYC,PAR,15h 05m ,1 stop ,"10,227 NIS ",09/03/2023
Air France,NYC,PAR,20h 55m ,1 stop ,"10,247 NIS ",09/03/2023
KLM,NYC,PAR,15h 02m ,1 stop ,"10,473 NIS ",09/03/2023
Delta,NYC,PAR,12h 44m ,1 stop ,"10,488 NIS ",09/03/2023
Delta,NYC,PAR,13h 18m ,1 stop ,"10,488 NIS ",09/03/2023
Delta,NYC,PAR,13h 52m ,1 stop ,"10,488 NIS ",09/03/2023
Delta,NYC,PAR,14h 44m ,1 stop ,"10,488 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 45m ,2 stops ,"11,168 NIS ",09/03/2023
American Airlines,NYC,PAR,19h 07m ,2 stops ,"11,168 NIS ",09/03/2023
American Airlines,NYC,PAR,20h 27m ,2 stops ,"11,168 NIS ",09/03/2023
American Airlines,NYC,PAR,21h 10m ,2 stops ,"11,168 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,15h 44m ,1 stop ,"11,444 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,16h 35m ,1 stop ,"11,444 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,16h 53m ,1 stop ,"11,444 NIS ",09/03/2023
American Airlines,NYC,PAR,15h 40m ,2 stops ,"11,458 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 05m ,2 stops ,"11,458 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 05m ,2 stops ,"11,458 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 05m ,2 stops ,"11,458 NIS ",09/03/2023
American Airlines,NYC,PAR,18h 45m ,2 stops ,"11,458 NIS ",09/03/2023
Delta,NYC,PAR,14h 01m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 15m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 18m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 24m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 41m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 42m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 51m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,14h 58m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,15h 23m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,15h 31m ,1 stop ,"11,857 NIS ",09/03/2023
Delta,NYC,PAR,15h 52m ,1 stop ,"11,857 NIS ",09/03/2023
British Airways,NYC,PAR,14h 49m ,1 stop ,"11,900 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,15h 19m ,1 stop ,"11,900 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,15h 23m ,1 stop ,"11,900 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,15h 43m ,1 stop ,"11,900 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,15h 53m ,1 stop ,"11,900 NIS ",09/03/2023
"Finnair, American Airlines",NYC,PAR,16h 13m ,1 stop ,"11,900 NIS ",09/03/2023
Finnair,NYC,PAR,17h 25m ,1 stop ,"11,900 NIS ",09/03/2023
Finnair,NYC,PAR,17h 55m ,1 stop ,"11,900 NIS ",09/03/2023
Finnair,NYC,PAR,13h 55m ,1 stop ,"12,285 NIS ",09/03/2023
Finnair,NYC,PAR,17h 10m ,1 stop ,"12,285 NIS ",09/03/2023
Etihad Airways,NYC,PAR,31h 45m ,1 stop ,"17,596 NIS ",09/03/2023
Aeromexico,NYC,PAR,20h 00m ,1 stop ,"21,934 NIS ",09/03/2023
Cathay Pacific,NYC,PAR,40h 05m ,1 stop ,"33,183 NIS ",09/03/2023
TAP AIR PORTUGAL,NYC,PAR,12h 50m ,1 stop ,"1,421 NIS ",10/03/2023
Iberia,NYC,PAR,8h 40m ,nonstop ,"1,550 NIS ",10/03/2023
"Air Transat, Air Canada",NYC,PAR,15h 04m ,1 stop ,"1,273 NIS ",10/03/2023
Brussels Airlines,NYC,PAR,8h 20m ,nonstop ,"1,636 NIS ",10/03/2023
"Air Transat, Air Canada",NYC,PAR,11h 51m ,1 stop ,"1,326 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,12h 50m ,1 stop ,"1,421 NIS ",10/03/2023
Icelandair,NYC,PAR,11h 00m ,1 stop ,"1,446 NIS ",10/03/2023
Icelandair,NYC,PAR,11h 00m ,1 stop ,"1,446 NIS ",10/03/2023
Brussels Airlines,NYC,PAR,10h 45m ,1 stop ,"1,490 NIS ",10/03/2023
SWISS,NYC,PAR,11h 20m ,1 stop ,"1,492 NIS ",10/03/2023
SWISS,NYC,PAR,11h 35m ,1 stop ,"1,492 NIS ",10/03/2023
KLM,NYC,PAR,11h 00m ,1 stop ,"1,501 NIS ",10/03/2023
KLM,NYC,PAR,11h 05m ,1 stop ,"1,501 NIS ",10/03/2023
KLM,NYC,PAR,11h 30m ,1 stop ,"1,501 NIS ",10/03/2023
"easyJet, Neos Air",NYC,PAR,12h 15m ,1 stop ,"1,387 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,13h 30m ,1 stop ,"1,421 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,14h 50m ,1 stop ,"1,421 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,17h 10m ,1 stop ,"1,421 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,20h 10m ,1 stop ,"1,421 NIS ",10/03/2023
"Ryanair, Finnair",NYC,PAR,14h 10m ,1 stop ,"1,466 NIS ",10/03/2023
SWISS,NYC,PAR,12h 10m ,1 stop ,"1,492 NIS ",10/03/2023
"Air Europa, Iberia",NYC,PAR,15h 05m ,1 stop ,"1,495 NIS ",10/03/2023
KLM,NYC,PAR,12h 20m ,1 stop ,"1,501 NIS ",10/03/2023
"Air Transat, Air Canada",NYC,PAR,11h 39m ,1 stop ,"1,503 NIS ",10/03/2023
Iberia,NYC,PAR,14h 00m ,1 stop ,"1,517 NIS ",10/03/2023
Iberia,NYC,PAR,14h 55m ,1 stop ,"1,517 NIS ",10/03/2023
"Air Europa, Finnair",NYC,PAR,15h 05m ,1 stop ,"1,537 NIS ",10/03/2023
Iberia,NYC,PAR,13h 00m ,1 stop ,"1,543 NIS ",10/03/2023
Finnair,NYC,PAR,13h 55m ,1 stop ,"1,581 NIS ",10/03/2023
Aer Lingus,NYC,PAR,11h 45m ,1 stop ,"1,587 NIS ",10/03/2023
Iberia,NYC,PAR,13h 35m ,1 stop ,"1,591 NIS ",10/03/2023
Iberia,NYC,PAR,14h 00m ,1 stop ,"1,591 NIS ",10/03/2023
Iberia,NYC,PAR,14h 55m ,1 stop ,"1,591 NIS ",10/03/2023
Iberia,NYC,PAR,17h 40m ,1 stop ,"1,591 NIS ",10/03/2023
Iberia,NYC,PAR,18h 25m ,1 stop ,"1,591 NIS ",10/03/2023
Aer Lingus,NYC,PAR,15h 10m ,1 stop ,"1,612 NIS ",10/03/2023
Aer Lingus,NYC,PAR,12h 05m ,1 stop ,"1,631 NIS ",10/03/2023
"Iberia, Finnair",NYC,PAR,14h 00m ,1 stop ,"1,643 NIS ",10/03/2023
SWISS,NYC,PAR,12h 15m ,1 stop ,"1,644 NIS ",10/03/2023
"Brussels Airlines, Air Canada",NYC,PAR,11h 31m ,1 stop ,"1,681 NIS ",10/03/2023
SWISS,NYC,PAR,11h 15m ,1 stop ,"1,733 NIS ",10/03/2023
"Vueling, Lufthansa",NYC,PAR,13h 10m ,1 stop ,"1,762 NIS ",10/03/2023
Lufthansa,NYC,PAR,11h 00m ,1 stop ,"1,801 NIS ",10/03/2023
Air Canada,NYC,PAR,12h 30m ,1 stop ,"1,922 NIS ",10/03/2023
Turkish Airlines,NYC,PAR,17h 35m ,1 stop ,"1,684 NIS ",10/03/2023
"Ryanair, TAP AIR PORTUGAL",NYC,PAR,14h 20m ,1 stop ,"1,977 NIS ",10/03/2023
Air Canada,NYC,PAR,13h 19m ,1 stop ,"2,128 NIS ",10/03/2023
Royal Air Maroc,NYC,PAR,12h 35m ,1 stop ,"2,183 NIS ",10/03/2023
Air Tahiti Nui,NYC,PAR,19h 29m ,1 stop ,"2,356 NIS ",10/03/2023
Air Canada,NYC,PAR,12h 09m ,1 stop ,"2,439 NIS ",10/03/2023
KLM,NYC,PAR,12h 45m ,1 stop ,"2,461 NIS ",10/03/2023
United Airlines,NYC,PAR,8h 20m ,nonstop ,"5,773 NIS ",10/03/2023
"Air Transat, Air Canada",NYC,PAR,14h 26m ,2 stops ,"1,316 NIS ",10/03/2023
"Air Transat, Porter Airlines",NYC,PAR,30h 05m ,2 stops ,"1,322 NIS ",10/03/2023
"Air Europa, TAP AIR PORTUGAL",NYC,PAR,18h 05m ,2 stops ,"1,380 NIS ",10/03/2023
"Vueling, TAP AIR PORTUGAL",NYC,PAR,17h 20m ,2 stops ,"1,383 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,16h 21m ,2 stops ,"1,560 NIS ",10/03/2023
"Vueling, TAP AIR PORTUGAL",NYC,PAR,17h 35m ,2 stops ,"1,594 NIS ",10/03/2023
"Ryanair, TAP AIR PORTUGAL",NYC,PAR,19h 10m ,2 stops ,"1,663 NIS ",10/03/2023
"Vueling, TAP AIR PORTUGAL",NYC,PAR,18h 40m ,2 stops ,"1,749 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,18h 00m ,2 stops ,"1,759 NIS ",10/03/2023
"Ryanair, KLM",NYC,PAR,15h 55m ,2 stops ,"2,003 NIS ",10/03/2023
"Ryanair, Emirates",NYC,PAR,16h 20m ,1 stop ,"2,020 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,16h 20m ,2 stops ,"2,038 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,17h 20m ,2 stops ,"2,038 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,17h 40m ,2 stops ,"2,076 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,19h 44m ,2 stops ,"2,076 NIS ",10/03/2023
TAP AIR PORTUGAL,NYC,PAR,21h 04m ,2 stops ,"2,076 NIS ",10/03/2023
"TAP AIR PORTUGAL, American Airlines",NYC,PAR,15h 28m ,2 stops ,"2,255 NIS ",10/03/2023
LOT,NYC,PAR,15h 45m ,1 stop ,"3,938 NIS ",10/03/2023
LOT,NYC,PAR,15h 50m ,1 stop ,"3,938 NIS ",10/03/2023
LOT,NYC,PAR,19h 25m ,1 stop ,"3,938 NIS ",10/03/2023
LOT,NYC,PAR,19h 30m ,1 stop ,"3,938 NIS ",10/03/2023
Qatar Airways,NYC,PAR,22h 10m ,1 stop ,"4,009 NIS ",10/03/2023
Lufthansa,NYC,PAR,12h 35m ,1 stop ,"4,550 NIS ",10/03/2023
Lufthansa,NYC,PAR,12h 30m ,1 stop ,"4,555 NIS ",10/03/2023
Lufthansa,NYC,PAR,12h 35m ,1 stop ,"4,555 NIS ",10/03/2023
Lufthansa,NYC,PAR,10h 55m ,1 stop ,"4,580 NIS ",10/03/2023
Lufthansa,NYC,PAR,11h 15m ,1 stop ,"4,580 NIS ",10/03/2023
Lufthansa,NYC,PAR,11h 55m ,1 stop ,"4,580 NIS ",10/03/2023
Lufthansa,NYC,PAR,11h 55m ,1 stop ,"4,580 NIS ",10/03/2023
Lufthansa,NYC,PAR,12h 15m ,1 stop ,"4,580 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 24m ,1 stop ,"5,562 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 36m ,1 stop ,"5,562 NIS ",10/03/2023
SWISS,NYC,PAR,14h 40m ,1 stop ,"5,572 NIS ",10/03/2023
Air Canada,NYC,PAR,12h 41m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,13h 21m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 16m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 30m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 26m ,1 stop ,"5,584 NIS ",10/03/2023
Lufthansa,NYC,PAR,13h 45m ,1 stop ,"5,607 NIS ",10/03/2023
Lufthansa,NYC,PAR,15h 30m ,1 stop ,"5,607 NIS ",10/03/2023
Austrian Airlines,NYC,PAR,13h 20m ,1 stop ,"5,638 NIS ",10/03/2023
United Airlines,NYC,PAR,10h 45m ,1 stop ,"5,730 NIS ",10/03/2023
United Airlines,NYC,PAR,11h 15m ,1 stop ,"5,736 NIS ",10/03/2023
United Airlines,NYC,PAR,12h 15m ,1 stop ,"5,736 NIS ",10/03/2023
United Airlines,NYC,PAR,10h 54m ,1 stop ,"5,777 NIS ",10/03/2023
La Compagnie,NYC,PAR,8h 30m ,nonstop ,"8,951 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,42h 00m ,2 stops ,"1,612 NIS ",10/03/2023
"Icelandair, JetBlue",NYC,PAR,14h 31m ,2 stops ,"3,040 NIS ",10/03/2023
Icelandair,NYC,PAR,15h 54m ,2 stops ,"3,040 NIS ",10/03/2023
SAS,NYC,PAR,23h 40m ,2 stops ,"5,556 NIS ",10/03/2023
SAS,NYC,PAR,23h 40m ,2 stops ,"5,556 NIS ",10/03/2023
SWISS,NYC,PAR,16h 30m ,1 stop ,"5,572 NIS ",10/03/2023
SWISS,NYC,PAR,19h 00m ,1 stop ,"5,572 NIS ",10/03/2023
Air Canada,NYC,PAR,17h 01m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,17h 05m ,1 stop ,"5,584 NIS ",10/03/2023
Air Canada,NYC,PAR,13h 44m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 54m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,14h 54m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 59m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 59m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 59m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,16h 11m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,16h 11m ,2 stops ,"5,605 NIS ",10/03/2023
Air Canada,NYC,PAR,16h 11m ,2 stops ,"5,605 NIS ",10/03/2023
Lufthansa,NYC,PAR,15h 55m ,1 stop ,"5,607 NIS ",10/03/2023
Lufthansa,NYC,PAR,16h 00m ,1 stop ,"5,635 NIS ",10/03/2023
Lufthansa,NYC,PAR,20h 45m ,1 stop ,"5,703 NIS ",10/03/2023
United Airlines,NYC,PAR,15h 15m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,15h 38m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,15h 45m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,16h 03m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,16h 08m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,16h 33m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,16h 49m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,17h 19m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,17h 19m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,17h 49m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,18h 15m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,18h 38m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,18h 46m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,19h 03m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,19h 16m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,20h 19m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,20h 19m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,20h 49m ,2 stops ,"5,751 NIS ",10/03/2023
United Airlines,NYC,PAR,15h 04m ,2 stops ,"5,757 NIS ",10/03/2023
United Airlines,NYC,PAR,15h 50m ,2 stops ,"5,757 NIS ",10/03/2023
"SWISS, United Airlines",NYC,PAR,15h 30m ,2 stops ,"5,794 NIS ",10/03/2023
United Airlines,NYC,PAR,17h 18m ,2 stops ,"5,794 NIS ",10/03/2023
"SWISS, United Airlines",NYC,PAR,17h 30m ,2 stops ,"5,794 NIS ",10/03/2023
"SWISS, United Airlines",NYC,PAR,17h 30m ,2 stops ,"5,794 NIS ",10/03/2023
"SWISS, United Airlines",NYC,PAR,18h 00m ,2 stops ,"5,794 NIS ",10/03/2023
"SWISS, United Airlines",NYC,PAR,18h 00m ,2 stops ,"5,794 NIS ",10/03/2023
"Lufthansa, United Airlines",NYC,PAR,16h 20m ,2 stops ,"5,796 NIS ",10/03/2023
"Lufthansa, United Airlines",NYC,PAR,18h 20m ,2 stops ,"5,796 NIS ",10/03/2023
"Lufthansa, United Airlines",NYC,PAR,18h 20m ,2 stops ,"5,796 NIS ",10/03/2023
Air Canada,NYC,PAR,13h 51m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 26m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 26m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 26m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 30m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 30m ,2 stops ,"5,798 NIS ",10/03/2023
Air Canada,NYC,PAR,15h 30m ,2 stops ,"5,798 NIS ",10/03/2023
"Lufthansa, United Airlines",NYC,PAR,13h 40m ,2 stops ,"5,824 NIS ",10/03/2023
Austrian Airlines,NYC,PAR,18h 15m ,2 stops ,"5,827 NIS ",10/03/2023
Austrian Airlines,NYC,PAR,20h 15m ,2 stops ,"5,827 NIS ",10/03/2023
SWISS,NYC,PAR,20h 00m ,2 stops ,"5,839 NIS ",10/03/2023
SWISS,NYC,PAR,20h 00m ,2 stops ,"5,839 NIS ",10/03/2023
SWISS,NYC,PAR,20h 00m ,2 stops ,"5,839 NIS ",10/03/2023
SWISS,NYC,PAR,13h 15m ,2 stops ,"5,879 NIS ",10/03/2023
SWISS,NYC,PAR,15h 30m ,2 stops ,"5,887 NIS ",10/03/2023
SWISS,NYC,PAR,17h 30m ,2 stops ,"5,887 NIS ",10/03/2023
SWISS,NYC,PAR,18h 00m ,2 stops ,"5,887 NIS ",10/03/2023
SWISS,NYC,PAR,20h 00m ,2 stops ,"5,887 NIS ",10/03/2023
SWISS,NYC,PAR,13h 35m ,1 stop ,"5,901 NIS ",10/03/2023
SWISS,NYC,PAR,16h 25m ,2 stops ,"6,030 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,14h 50m ,2 stops ,"6,105 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,14h 50m ,2 stops ,"6,105 NIS ",10/03/2023
Multiple Airlines,NYC,PAR,13h 35m ,2 stops ,"6,129 NIS ",10/03/2023
Air Europa,NYC,PAR,22h 40m ,1 stop ,"6,466 NIS ",10/03/2023
Delta,NYC,PAR,11h 00m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,12h 00m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,13h 45m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,13h 45m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,14h 40m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,15h 10m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,16h 00m ,1 stop ,"9,975 NIS ",10/03/2023
Delta,NYC,PAR,16h 25m ,1 stop ,"9,975 NIS ",10/03/2023
American Airlines,NYC,PAR,13h 35m ,1 stop ,"10,000 NIS ",10/03/2023
Delta,NYC,PAR,8h 25m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 35m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 40m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 40m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 40m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 45m ,nonstop ,"10,008 NIS ",10/03/2023
Delta,NYC,PAR,8h 45m ,nonstop ,"10,008 NIS ",10/03/2023
American Airlines,NYC,PAR,10h 25m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,10h 40m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,11h 20m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,11h 30m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,11h 35m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,11h 50m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,12h 10m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,12h 50m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,12h 55m ,1 stop ,"10,015 NIS ",10/03/2023
American Airlines,NYC,PAR,13h 25m ,1 stop ,"10,015 NIS ",10/03/2023
KLM,NYC,PAR,13h 45m ,1 stop ,"10,018 NIS ",10/03/2023
KLM,NYC,PAR,15h 10m ,1 stop ,"10,018 NIS ",10/03/2023
KLM,NYC,PAR,16h 00m ,1 stop ,"10,018 NIS ",10/03/2023
KLM,NYC,PAR,16h 25m ,1 stop ,"10,018 NIS ",10/03/2023
KLM,NYC,PAR,17h 25m ,1 stop ,"10,018 NIS ",10/03/2023
KLM,NYC,PAR,18h 20m ,1 stop ,"10,018 NIS ",10/03/2023
American Airlines,NYC,PAR,14h 00m ,1 stop ,"10,022 NIS ",10/03/2023
American Airlines,NYC,PAR,17h 40m ,1 stop ,"10,022 NIS ",10/03/2023
American Airlines,NYC,PAR,21h 10m ,1 stop ,"10,022 NIS ",10/03/2023
Delta,NYC,PAR,11h 11m ,1 stop ,"10,029 NIS ",10/03/2023
Delta,NYC,PAR,11h 19m ,1 stop ,"10,029 NIS ",10/03/2023
Delta,NYC,PAR,12h 08m ,1 stop ,"10,029 NIS ",10/03/2023
Delta,NYC,PAR,14h 07m ,1 stop ,"10,029 NIS ",10/03/2023
Iberia,NYC,PAR,21h 10m ,1 stop ,"10,031 NIS ",10/03/2023
Iberia,NYC,PAR,17h 05m ,1 stop ,"10,036 NIS ",10/03/2023
Iberia,NYC,PAR,20h 35m ,1 stop ,"10,036 NIS ",10/03/2023
American Airlines,NYC,PAR,13h 45m ,1 stop ,"10,037 NIS ",10/03/2023
American Airlines,NYC,PAR,13h 45m ,1 stop ,"10,037 NIS ",10/03/2023
American Airlines,NYC,PAR,14h 25m ,1 stop ,"10,037 NIS ",10/03/2023
American Airlines,NYC,PAR,15h 05m ,1 stop ,"10,037 NIS ",10/03/2023
American Airlines,NYC,PAR,15h 15m ,1 stop ,"10,037 NIS ",10/03/2023
American Airlines,NYC,PAR,15h 45m ,1 stop ,"10,037 NIS ",10/03/2023
British Airways,NYC,PAR,10h 30m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,10h 40m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,10h 50m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,11h 20m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,11h 30m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,12h 10m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,12h 25m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,12h 50m ,1 stop ,"10,045 NIS ",10/03/2023
British Airways,NYC,PAR,13h 45m ,1 stop ,"10,045 NIS ",10/03/2023
