Airline,Source,Destination,Duration,Total stops,Price,Date
"Egypt Air, Lufthansa",FCO,NYC,23h 20m ,2 stops ,"26,993 NIS ",10/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"2,143 NIS ",11/03/2023
SAUDIA,FCO,NYC,14h 10m ,nonstop ,"3,548 NIS ",11/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"1,969 NIS ",11/03/2023
Turkish Airlines,FCO,NYC,19h 40m ,1 stop ,"2,644 NIS ",11/03/2023
Etihad Airways,FCO,NYC,19h 40m ,1 stop ,"2,952 NIS ",11/03/2023
Emirates,FCO,NYC,18h 00m ,1 stop ,"2,993 NIS ",11/03/2023
Emirates,FCO,NYC,19h 05m ,1 stop ,"2,993 NIS ",11/03/2023
Emirates,FCO,NYC,19h 55m ,1 stop ,"2,993 NIS ",11/03/2023
Air France,FCO,NYC,16h 35m ,1 stop ,"3,102 NIS ",11/03/2023
Air France,FCO,NYC,19h 10m ,1 stop ,"3,102 NIS ",11/03/2023
Air France,FCO,NYC,19h 55m ,1 stop ,"3,139 NIS ",11/03/2023
Qatar Airways,FCO,NYC,18h 20m ,1 stop ,"3,172 NIS ",11/03/2023
Lufthansa,FCO,NYC,19h 50m ,1 stop ,"3,656 NIS ",11/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,17h 10m ,1 stop ,"3,742 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,18h 25m ,1 stop ,"3,805 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,19h 35m ,1 stop ,"3,805 NIS ",11/03/2023
Air France,FCO,NYC,22h 10m ,1 stop ,"3,139 NIS ",11/03/2023
Air France,FCO,NYC,22h 55m ,1 stop ,"3,139 NIS ",11/03/2023
Qatar Airways,FCO,NYC,18h 20m ,1 stop ,"3,172 NIS ",11/03/2023
Qatar Airways,FCO,NYC,22h 45m ,1 stop ,"3,172 NIS ",11/03/2023
Lufthansa,FCO,NYC,19h 50m ,1 stop ,"3,490 NIS ",11/03/2023
Lufthansa,FCO,NYC,20h 10m ,1 stop ,"3,490 NIS ",11/03/2023
Lufthansa,FCO,NYC,22h 25m ,1 stop ,"3,656 NIS ",11/03/2023
"Lufthansa, United Airlines",FCO,NYC,20h 10m ,1 stop ,"3,720 NIS ",11/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,17h 10m ,1 stop ,"3,742 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,18h 25m ,1 stop ,"3,805 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,19h 35m ,1 stop ,"3,805 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,19h 55m ,1 stop ,"3,805 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,20h 55m ,1 stop ,"3,805 NIS ",11/03/2023
"British Airways, American Airlines",FCO,NYC,21h 25m ,1 stop ,"3,805 NIS ",11/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,20h 30m ,1 stop ,"3,929 NIS ",11/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,24h 00m ,1 stop ,"3,929 NIS ",11/03/2023
"Qatar Airways, American Airlines",FCO,NYC,18h 20m ,1 stop ,"4,250 NIS ",11/03/2023
KLM,FCO,NYC,23h 20m ,2 stops ,"2,261 NIS ",11/03/2023
KLM,FCO,NYC,20h 40m ,2 stops ,"2,284 NIS ",11/03/2023
KLM,FCO,NYC,23h 45m ,2 stops ,"2,425 NIS ",11/03/2023
KLM,FCO,NYC,23h 45m ,2 stops ,"2,425 NIS ",11/03/2023
Ethiopian Air,FCO,NYC,23h 05m ,2 stops ,"2,449 NIS ",11/03/2023
KLM,FCO,NYC,23h 05m ,2 stops ,"2,483 NIS ",11/03/2023
Gulf Air,FCO,NYC,22h 05m ,2 stops ,"2,526 NIS ",11/03/2023
"Egypt Air, Air Canada",FCO,NYC,19h 56m ,2 stops ,"2,716 NIS ",11/03/2023
"Egypt Air, Air Canada",FCO,NYC,22h 56m ,2 stops ,"2,716 NIS ",11/03/2023
"Egypt Air, Air Canada",FCO,NYC,22h 55m ,2 stops ,"2,723 NIS ",11/03/2023
"flyadeal, Egypt Air",FCO,NYC,23h 50m ,2 stops ,"2,727 NIS ",11/03/2023
Gulf Air,FCO,NYC,22h 25m ,2 stops ,"2,837 NIS ",11/03/2023
"Egypt Air, Turkish Airlines",FCO,NYC,20h 50m ,2 stops ,"2,955 NIS ",11/03/2023
"Egypt Air, Turkish Airlines",FCO,NYC,21h 45m ,2 stops ,"2,955 NIS ",11/03/2023
Emirates,FCO,NYC,23h 05m ,2 stops ,"2,993 NIS ",11/03/2023
Air France,FCO,NYC,21h 45m ,2 stops ,"3,170 NIS ",11/03/2023
Air France,FCO,NYC,21h 45m ,2 stops ,"3,170 NIS ",11/03/2023
Air France,FCO,NYC,21h 45m ,2 stops ,"3,208 NIS ",11/03/2023
Air France,FCO,NYC,21h 45m ,2 stops ,"3,208 NIS ",11/03/2023
Air France,FCO,NYC,21h 20m ,2 stops ,"3,219 NIS ",11/03/2023
"flynas, Qatar Airways",FCO,NYC,23h 55m ,2 stops ,"3,229 NIS ",11/03/2023
Air France,FCO,NYC,23h 55m ,2 stops ,"3,231 NIS ",11/03/2023
Air France,FCO,NYC,23h 00m ,2 stops ,"3,237 NIS ",11/03/2023
"Gulf Air, Air France",FCO,NYC,20h 55m ,2 stops ,"3,427 NIS ",11/03/2023
Emirates,FCO,NYC,21h 21m ,2 stops ,"3,428 NIS ",11/03/2023
Emirates,FCO,NYC,21h 53m ,2 stops ,"3,433 NIS ",11/03/2023
Air Canada,FCO,NYC,22h 16m ,2 stops ,"3,477 NIS ",11/03/2023
Air Canada,FCO,NYC,23h 11m ,2 stops ,"3,477 NIS ",11/03/2023
SWISS,FCO,NYC,19h 10m ,2 stops ,"3,521 NIS ",11/03/2023
SWISS,FCO,NYC,19h 50m ,2 stops ,"3,534 NIS ",11/03/2023
Qatar Airways,FCO,NYC,22h 04m ,2 stops ,"3,581 NIS ",11/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,606 NIS ",11/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,606 NIS ",11/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,676 NIS ",11/03/2023
Qatar Airways,FCO,NYC,21h 18m ,2 stops ,"3,678 NIS ",11/03/2023
Qatar Airways,FCO,NYC,22h 20m ,2 stops ,"3,678 NIS ",11/03/2023
Qatar Airways,FCO,NYC,23h 10m ,2 stops ,"3,678 NIS ",11/03/2023
Qatar Airways,FCO,NYC,23h 53m ,2 stops ,"3,678 NIS ",11/03/2023
"Lufthansa, Air Canada",FCO,NYC,21h 14m ,2 stops ,"3,708 NIS ",11/03/2023
"Lufthansa, Air Canada",FCO,NYC,21h 26m ,2 stops ,"3,708 NIS ",11/03/2023
"Lufthansa, Air Canada",FCO,NYC,23h 09m ,2 stops ,"3,708 NIS ",11/03/2023
"Lufthansa, Air Canada",FCO,NYC,23h 21m ,2 stops ,"3,708 NIS ",11/03/2023
SWISS,FCO,NYC,20h 50m ,2 stops ,"3,715 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 50m ,2 stops ,"3,719 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 50m ,2 stops ,"3,719 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 50m ,2 stops ,"3,719 NIS ",11/03/2023
Lufthansa,FCO,NYC,20h 05m ,2 stops ,"3,787 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",11/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",11/03/2023
Royal Jordanian,FCO,NYC,21h 30m ,2 stops ,"3,955 NIS ",11/03/2023
Qatar Airways,FCO,NYC,22h 21m ,2 stops ,"4,132 NIS ",11/03/2023
"Egypt Air, Air Caraïbes",FCO,NYC,31h 20m ,2 stops ,"1,897 NIS ",11/03/2023
KLM,FCO,NYC,23h 45m ,3 stops ,"2,392 NIS ",11/03/2023
KLM,FCO,NYC,23h 45m ,3 stops ,"2,392 NIS ",11/03/2023
"Turkish Airlines, Air Caraïbes",FCO,NYC,23h 15m ,2 stops ,"2,566 NIS ",11/03/2023
KLM,FCO,NYC,23h 28m ,3 stops ,"2,596 NIS ",11/03/2023
Multiple Airlines,FCO,NYC,23h 20m ,3 stops ,"3,090 NIS ",11/03/2023
Qatar Airways,FCO,NYC,23h 15m ,2 stops ,"5,468 NIS ",11/03/2023
Qatar Airways,FCO,NYC,24h 05m ,2 stops ,"5,524 NIS ",11/03/2023
Qatar Airways,FCO,NYC,24h 05m ,2 stops ,"5,524 NIS ",11/03/2023
Lufthansa,FCO,NYC,19h 35m ,2 stops ,"6,173 NIS ",11/03/2023
"Egypt Air, Austrian Airlines",FCO,NYC,22h 45m ,2 stops ,"9,113 NIS ",11/03/2023
"Lufthansa, JetBlue",FCO,NYC,23h 11m ,2 stops ,"10,100 NIS ",11/03/2023
"Lufthansa, JetBlue",FCO,NYC,23h 29m ,2 stops ,"10,100 NIS ",11/03/2023
"Etihad Airways, Austrian Airlines",FCO,NYC,24h 00m ,2 stops ,"17,417 NIS ",11/03/2023
"Gulf Air, Austrian Airlines",FCO,NYC,21h 15m ,2 stops ,"26,419 NIS ",11/03/2023
"Gulf Air, Austrian Airlines",FCO,NYC,23h 15m ,2 stops ,"26,419 NIS ",11/03/2023
"Gulf Air, Austrian Airlines",FCO,NYC,23h 15m ,2 stops ,"26,419 NIS ",11/03/2023
"Egypt Air, Singapore Airlines",FCO,NYC,20h 35m ,2 stops ,"13,181 NIS ",11/03/2023
"Egypt Air, Lufthansa",FCO,NYC,23h 00m ,2 stops ,"26,989 NIS ",11/03/2023
"Egypt Air, Lufthansa",FCO,NYC,23h 20m ,2 stops ,"26,989 NIS ",11/03/2023
"Egypt Air, SWISS",FCO,NYC,22h 20m ,2 stops ,"32,800 NIS ",11/03/2023
"Egypt Air, SWISS",FCO,NYC,23h 00m ,2 stops ,"32,800 NIS ",11/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"2,143 NIS ",12/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"1,969 NIS ",12/03/2023
Turkish Airlines,FCO,NYC,17h 30m ,1 stop ,"2,540 NIS ",12/03/2023
Etihad Airways,FCO,NYC,19h 40m ,1 stop ,"2,952 NIS ",12/03/2023
Emirates,FCO,NYC,18h 00m ,1 stop ,"2,993 NIS ",12/03/2023
Emirates,FCO,NYC,19h 05m ,1 stop ,"2,993 NIS ",12/03/2023
Emirates,FCO,NYC,19h 55m ,1 stop ,"2,993 NIS ",12/03/2023
Qatar Airways,FCO,NYC,18h 20m ,1 stop ,"2,979 NIS ",12/03/2023
"Lufthansa, Air France",FCO,NYC,19h 10m ,1 stop ,"3,045 NIS ",12/03/2023
Lufthansa,FCO,NYC,19h 50m ,1 stop ,"3,656 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,18h 25m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,19h 35m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,19h 55m ,1 stop ,"3,805 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,19h 55m ,1 stop ,"3,845 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,19h 10m ,1 stop ,"3,889 NIS ",12/03/2023
Royal Jordanian,FCO,NYC,17h 10m ,1 stop ,"3,927 NIS ",12/03/2023
"Qatar Airways, American Airlines",FCO,NYC,18h 20m ,1 stop ,"4,250 NIS ",12/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,17h 10m ,1 stop ,"4,862 NIS ",12/03/2023
SWISS,FCO,NYC,19h 10m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,19h 50m ,2 stops ,"3,697 NIS ",12/03/2023
Lufthansa,FCO,NYC,19h 35m ,2 stops ,"9,034 NIS ",12/03/2023
"British Airways, Air France",FCO,NYC,19h 15m ,1 stop ,"10,862 NIS ",12/03/2023
"Etihad Airways, Austrian Airlines",FCO,NYC,20h 05m ,2 stops ,"13,452 NIS ",12/03/2023
Emirates,FCO,NYC,24h 45m ,1 stop ,"2,993 NIS ",12/03/2023
Emirates,FCO,NYC,25h 35m ,1 stop ,"2,993 NIS ",12/03/2023
Qatar Airways,FCO,NYC,18h 20m ,1 stop ,"2,979 NIS ",12/03/2023
Qatar Airways,FCO,NYC,22h 45m ,1 stop ,"2,979 NIS ",12/03/2023
Emirates,FCO,NYC,23h 05m ,1 stop ,"3,039 NIS ",12/03/2023
Emirates,FCO,NYC,25h 25m ,1 stop ,"3,039 NIS ",12/03/2023
"Lufthansa, Air France",FCO,NYC,19h 10m ,1 stop ,"3,045 NIS ",12/03/2023
Lufthansa,FCO,NYC,22h 25m ,1 stop ,"3,443 NIS ",12/03/2023
Lufthansa,FCO,NYC,19h 50m ,1 stop ,"3,656 NIS ",12/03/2023
Lufthansa,FCO,NYC,20h 10m ,1 stop ,"3,677 NIS ",12/03/2023
"Lufthansa, United Airlines",FCO,NYC,20h 10m ,1 stop ,"3,720 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,18h 25m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,19h 35m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,19h 55m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,20h 55m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,21h 25m ,1 stop ,"3,805 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,19h 55m ,1 stop ,"3,845 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,22h 10m ,1 stop ,"3,845 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,19h 10m ,1 stop ,"3,889 NIS ",12/03/2023
Royal Jordanian,FCO,NYC,17h 10m ,1 stop ,"3,927 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,24h 10m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,26h 40m ,1 stop ,"3,805 NIS ",12/03/2023
"British Airways, American Airlines",FCO,NYC,27h 15m ,1 stop ,"3,805 NIS ",12/03/2023
British Airways,FCO,NYC,24h 10m ,1 stop ,"3,811 NIS ",12/03/2023
British Airways,FCO,NYC,28h 10m ,1 stop ,"3,811 NIS ",12/03/2023
"Qatar Airways, American Airlines",FCO,NYC,18h 20m ,1 stop ,"4,250 NIS ",12/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,17h 10m ,1 stop ,"4,862 NIS ",12/03/2023
Ethiopian Air,FCO,NYC,23h 05m ,2 stops ,"2,449 NIS ",12/03/2023
"Turkish Airlines, TAP AIR PORTUGAL",FCO,NYC,28h 10m ,2 stops ,"2,645 NIS ",12/03/2023
Gulf Air,FCO,NYC,22h 05m ,2 stops ,"2,837 NIS ",12/03/2023
Gulf Air,FCO,NYC,22h 25m ,2 stops ,"2,837 NIS ",12/03/2023
Emirates,FCO,NYC,23h 05m ,2 stops ,"2,993 NIS ",12/03/2023
Emirates,FCO,NYC,25h 25m ,2 stops ,"2,993 NIS ",12/03/2023
Gulf Air,FCO,NYC,24h 50m ,2 stops ,"3,138 NIS ",12/03/2023
"Lufthansa, Air France",FCO,NYC,23h 10m ,2 stops ,"3,311 NIS ",12/03/2023
"SAUDIA, KLM",FCO,NYC,28h 25m ,2 stops ,"3,326 NIS ",12/03/2023
Qatar Airways,FCO,NYC,22h 04m ,2 stops ,"3,380 NIS ",12/03/2023
Qatar Airways,FCO,NYC,25h 54m ,2 stops ,"3,380 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,22h 16m ,2 stops ,"3,394 NIS ",12/03/2023
"Qatar Airways, JetBlue",FCO,NYC,21h 09m ,2 stops ,"3,408 NIS ",12/03/2023
Emirates,FCO,NYC,21h 53m ,2 stops ,"3,420 NIS ",12/03/2023
"Gulf Air, Air France",FCO,NYC,20h 55m ,2 stops ,"3,427 NIS ",12/03/2023
Emirates,FCO,NYC,21h 21m ,2 stops ,"3,428 NIS ",12/03/2023
Air Canada,FCO,NYC,24h 10m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,24h 21m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,25h 56m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,25h 56m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,26h 10m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,27h 06m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,27h 06m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,28h 41m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,28h 41m ,2 stops ,"3,435 NIS ",12/03/2023
Air Canada,FCO,NYC,28h 45m ,2 stops ,"3,435 NIS ",12/03/2023
Emirates,FCO,NYC,28h 38m ,2 stops ,"3,462 NIS ",12/03/2023
Qatar Airways,FCO,NYC,21h 18m ,2 stops ,"3,482 NIS ",12/03/2023
Qatar Airways,FCO,NYC,22h 20m ,2 stops ,"3,482 NIS ",12/03/2023
Qatar Airways,FCO,NYC,22h 21m ,2 stops ,"3,482 NIS ",12/03/2023
Qatar Airways,FCO,NYC,23h 53m ,2 stops ,"3,482 NIS ",12/03/2023
Qatar Airways,FCO,NYC,25h 31m ,2 stops ,"3,482 NIS ",12/03/2023
Qatar Airways,FCO,NYC,26h 54m ,2 stops ,"3,482 NIS ",12/03/2023
"Lufthansa, Air France",FCO,NYC,22h 25m ,2 stops ,"3,496 NIS ",12/03/2023
SWISS,FCO,NYC,19h 10m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,22h 15m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,26h 35m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,26h 35m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,26h 35m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,26h 35m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,26h 35m ,2 stops ,"3,565 NIS ",12/03/2023
SWISS,FCO,NYC,19h 50m ,2 stops ,"3,697 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,21h 14m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,21h 26m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,23h 09m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,23h 21m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,25h 24m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,25h 44m ,2 stops ,"3,708 NIS ",12/03/2023
Lufthansa,FCO,NYC,21h 50m ,2 stops ,"3,719 NIS ",12/03/2023
Lufthansa,FCO,NYC,21h 50m ,2 stops ,"3,719 NIS ",12/03/2023
Lufthansa,FCO,NYC,25h 15m ,2 stops ,"3,719 NIS ",12/03/2023
Lufthansa,FCO,NYC,25h 15m ,2 stops ,"3,719 NIS ",12/03/2023
Lufthansa,FCO,NYC,25h 15m ,2 stops ,"3,719 NIS ",12/03/2023
Lufthansa,FCO,NYC,25h 15m ,2 stops ,"3,719 NIS ",12/03/2023
"Lufthansa, United Airlines",FCO,NYC,22h 46m ,2 stops ,"3,741 NIS ",12/03/2023
"Lufthansa, United Airlines",FCO,NYC,23h 10m ,2 stops ,"3,741 NIS ",12/03/2023
"Lufthansa, United Airlines",FCO,NYC,23h 19m ,2 stops ,"3,741 NIS ",12/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,21h 35m ,2 stops ,"3,820 NIS ",12/03/2023
"Egypt Air, French Bee",FCO,NYC,25h 20m ,2 stops ,"1,648 NIS ",12/03/2023
"Royal Jordanian, Air Caraïbes",FCO,NYC,23h 15m ,2 stops ,"2,363 NIS ",12/03/2023
Multiple Airlines,FCO,NYC,28h 00m ,3 stops ,"2,475 NIS ",12/03/2023
"Turkish Airlines, Air Canada",FCO,NYC,24h 00m ,3 stops ,"2,859 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,27h 39m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,27h 51m ,2 stops ,"3,708 NIS ",12/03/2023
"Lufthansa, Air Canada",FCO,NYC,26h 10m ,2 stops ,"3,729 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
Lufthansa,FCO,NYC,27h 35m ,2 stops ,"3,820 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,23h 25m ,2 stops ,"3,886 NIS ",12/03/2023
"Qatar Airways, Air Canada",FCO,NYC,23h 36m ,2 stops ,"3,924 NIS ",12/03/2023
British Airways,FCO,NYC,25h 31m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,25h 31m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,25h 35m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,27h 15m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,27h 15m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,27h 37m ,2 stops ,"3,936 NIS ",12/03/2023
British Airways,FCO,NYC,27h 37m ,2 stops ,"3,936 NIS ",12/03/2023
Royal Jordanian,FCO,NYC,21h 30m ,2 stops ,"3,955 NIS ",12/03/2023
British Airways,FCO,NYC,21h 25m ,2 stops ,"4,049 NIS ",12/03/2023
British Airways,FCO,NYC,21h 25m ,2 stops ,"4,049 NIS ",12/03/2023
British Airways,FCO,NYC,26h 59m ,2 stops ,"4,065 NIS ",12/03/2023
British Airways,FCO,NYC,27h 33m ,2 stops ,"4,065 NIS ",12/03/2023
British Airways,FCO,NYC,27h 53m ,2 stops ,"4,065 NIS ",12/03/2023
British Airways,FCO,NYC,22h 05m ,2 stops ,"4,084 NIS ",12/03/2023
British Airways,FCO,NYC,22h 05m ,2 stops ,"4,084 NIS ",12/03/2023
"Lufthansa, United Airlines",FCO,NYC,25h 35m ,2 stops ,"5,147 NIS ",12/03/2023
Qatar Airways,FCO,NYC,23h 15m ,2 stops ,"5,222 NIS ",12/03/2023
Qatar Airways,FCO,NYC,24h 05m ,2 stops ,"6,018 NIS ",12/03/2023
Qatar Airways,FCO,NYC,24h 05m ,2 stops ,"6,018 NIS ",12/03/2023
Qatar Airways,FCO,NYC,27h 25m ,2 stops ,"6,068 NIS ",12/03/2023
Multiple Airlines,FCO,NYC,39h 20m ,3 stops ,"1,582 NIS ",12/03/2023
"Turkish Airlines, Air Canada",FCO,NYC,24h 11m ,3 stops ,"3,063 NIS ",12/03/2023
"Turkish Airlines, Air Canada",FCO,NYC,23h 11m ,3 stops ,"3,300 NIS ",12/03/2023
"Turkish Airlines, Air Canada",FCO,NYC,22h 59m ,3 stops ,"3,455 NIS ",12/03/2023
British Airways,FCO,NYC,21h 25m ,2 stops ,"4,065 NIS ",12/03/2023
Lufthansa,FCO,NYC,19h 35m ,2 stops ,"9,034 NIS ",12/03/2023
"Egypt Air, Austrian Airlines",FCO,NYC,22h 45m ,2 stops ,"9,113 NIS ",12/03/2023
"Egypt Air, Austrian Airlines",FCO,NYC,24h 45m ,2 stops ,"9,113 NIS ",12/03/2023
"Lufthansa, JetBlue",FCO,NYC,23h 11m ,2 stops ,"10,100 NIS ",12/03/2023
"Lufthansa, JetBlue",FCO,NYC,23h 29m ,2 stops ,"10,100 NIS ",12/03/2023
Multiple Airlines,FCO,NYC,27h 35m ,2 stops ,"10,350 NIS ",12/03/2023
"British Airways, Air France",FCO,NYC,19h 15m ,1 stop ,"10,862 NIS ",12/03/2023
"British Airways, Air France",FCO,NYC,22h 35m ,1 stop ,"10,862 NIS ",12/03/2023
"British Airways, United Airlines",FCO,NYC,20h 25m ,1 stop ,"13,449 NIS ",12/03/2023
"Etihad Airways, Austrian Airlines",FCO,NYC,20h 05m ,2 stops ,"13,452 NIS ",12/03/2023
"Etihad Airways, Austrian Airlines",FCO,NYC,24h 05m ,2 stops ,"13,452 NIS ",12/03/2023
"SAUDIA, Virgin Atlantic",FCO,NYC,20h 30m ,1 stop ,"19,717 NIS ",12/03/2023
"Egypt Air, Icelandair",FCO,NYC,21h 30m ,3 stops ,"3,771 NIS ",12/03/2023
"SAUDIA, Air France",FCO,NYC,24h 30m ,2 stops ,"9,896 NIS ",12/03/2023
"Etihad Airways, Egypt Air",FCO,NYC,26h 00m ,2 stops ,"11,608 NIS ",12/03/2023
"Egypt Air, Singapore Airlines",FCO,NYC,20h 35m ,2 stops ,"13,185 NIS ",12/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"2,355 NIS ",13/03/2023
SAUDIA,FCO,NYC,14h 10m ,nonstop ,"3,548 NIS ",13/03/2023
Egypt Air,FCO,NYC,18h 45m ,1 stop ,"2,153 NIS ",13/03/2023
KLM,FCO,NYC,20h 40m ,1 stop ,"2,318 NIS ",13/03/2023
KLM,FCO,NYC,23h 20m ,1 stop ,"2,318 NIS ",13/03/2023
Turkish Airlines,FCO,NYC,17h 30m ,1 stop ,"2,540 NIS ",13/03/2023
Etihad Airways,FCO,NYC,19h 40m ,1 stop ,"2,952 NIS ",13/03/2023
Emirates,FCO,NYC,18h 00m ,1 stop ,"2,993 NIS ",13/03/2023
Emirates,FCO,NYC,19h 05m ,1 stop ,"2,993 NIS ",13/03/2023
Emirates,FCO,NYC,19h 55m ,1 stop ,"2,993 NIS ",13/03/2023
Qatar Airways,FCO,NYC,18h 20m ,1 stop ,"2,979 NIS ",13/03/2023
Qatar Airways,FCO,NYC,22h 45m ,1 stop ,"2,979 NIS ",13/03/2023
Emirates,FCO,NYC,23h 05m ,1 stop ,"3,039 NIS ",13/03/2023
Air France,FCO,NYC,19h 10m ,1 stop ,"3,102 NIS ",13/03/2023
Air France,FCO,NYC,22h 10m ,1 stop ,"3,139 NIS ",13/03/2023
"Lufthansa, Air France",FCO,NYC,19h 10m ,1 stop ,"3,326 NIS ",13/03/2023
Air France,FCO,NYC,16h 35m ,1 stop ,"3,510 NIS ",13/03/2023
Air France,FCO,NYC,19h 55m ,1 stop ,"3,510 NIS ",13/03/2023
SAUDIA,FCO,NYC,19h 55m ,1 stop ,"3,551 NIS ",13/03/2023
