Airline,Source,Destination,Duration,Total stops,Price,Date
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",04/04/2023
LOT,AMS,NYC,13h 10m ,1 stop ,"2,734 NIS ",04/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"2,847 NIS ",04/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,964 NIS ",04/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,993 NIS ",04/04/2023
"Aeroflot, LOT",AMS,NYC,16h 40m ,2 stops ,"2,452 NIS ",04/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",04/04/2023
"Air France, Air Canada",AMS,NYC,18h 09m ,2 stops ,"6,136 NIS ",04/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,194 NIS ",04/04/2023
KLM,AMS,NYC,16h 30m ,2 stops ,"6,243 NIS ",04/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,256 NIS ",04/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,289 NIS ",04/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,289 NIS ",04/04/2023
"Aeroflot, KLM",AMS,NYC,15h 40m ,1 stop ,"6,500 NIS ",04/04/2023
"Aeroflot, KLM",AMS,NYC,18h 20m ,1 stop ,"6,500 NIS ",04/04/2023
Multiple Airlines,AMS,NYC,18h 35m ,2 stops ,"10,322 NIS ",04/04/2023
Multiple Airlines,AMS,NYC,18h 05m ,2 stops ,"10,379 NIS ",04/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",04/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",04/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",04/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",04/04/2023
"KLM, Lufthansa",AMS,NYC,14h 05m ,1 stop ,"16,919 NIS ",04/04/2023
Multiple Airlines,AMS,NYC,17h 00m ,2 stops ,"40,383 NIS ",04/04/2023
"Aeroflot, Air France",AMS,NYC,18h 30m ,2 stops ,"40,391 NIS ",04/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,05/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,926 NIS ,05/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",05/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",05/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,044 NIS ",05/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",05/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",05/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"1,217 NIS ",05/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,903 NIS ",05/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",05/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,469 NIS ",05/04/2023
Air France,AMS,NYC,15h 05m ,1 stop ,"1,937 NIS ",05/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,944 NIS ",05/04/2023
LOT,AMS,NYC,14h 15m ,1 stop ,"1,967 NIS ",05/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",05/04/2023
LOT,AMS,NYC,13h 10m ,1 stop ,"2,791 NIS ",05/04/2023
LOT,AMS,NYC,13h 15m ,1 stop ,"2,791 NIS ",05/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"2,868 NIS ",05/04/2023
"Aeroflot, Icelandair",AMS,NYC,14h 50m ,2 stops ,"3,238 NIS ",05/04/2023
"Aeroflot, Icelandair",AMS,NYC,14h 50m ,2 stops ,"3,238 NIS ",05/04/2023
KLM,AMS,NYC,16h 30m ,2 stops ,"6,243 NIS ",05/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,289 NIS ",05/04/2023
"Aeroflot, KLM",AMS,NYC,15h 10m ,1 stop ,"6,483 NIS ",05/04/2023
"Aeroflot, Air France",AMS,NYC,15h 10m ,1 stop ,"6,498 NIS ",05/04/2023
"Aeroflot, KLM",AMS,NYC,15h 40m ,1 stop ,"6,500 NIS ",05/04/2023
"Aeroflot, KLM",AMS,NYC,18h 20m ,1 stop ,"6,500 NIS ",05/04/2023
"Aeroflot, LOT",AMS,NYC,14h 10m ,1 stop ,"6,671 NIS ",05/04/2023
"Aeroflot, LOT",AMS,NYC,14h 15m ,1 stop ,"6,671 NIS ",05/04/2023
"Aeroflot, British Airways",AMS,NYC,18h 50m ,1 stop ,"9,348 NIS ",05/04/2023
Multiple Airlines,AMS,NYC,16h 25m ,2 stops ,"10,308 NIS ",05/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",05/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",05/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",05/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,14h 05m ,1 stop ,"16,919 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,18h 45m ,2 stops ,"30,793 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,16h 10m ,2 stops ,"30,990 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,16h 30m ,2 stops ,"30,990 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,18h 45m ,2 stops ,"30,990 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,18h 45m ,2 stops ,"30,990 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,17h 55m ,2 stops ,"31,021 NIS ",05/04/2023
"KLM, Lufthansa",AMS,NYC,17h 55m ,2 stops ,"31,075 NIS ",05/04/2023
Multiple Airlines,AMS,NYC,16h 10m ,2 stops ,"31,428 NIS ",05/04/2023
Multiple Airlines,AMS,NYC,16h 30m ,2 stops ,"31,428 NIS ",05/04/2023
Multiple Airlines,AMS,NYC,18h 45m ,2 stops ,"31,428 NIS ",05/04/2023
Multiple Airlines,AMS,NYC,18h 45m ,2 stops ,"31,428 NIS ",05/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,06/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,926 NIS ,06/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,06/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",06/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",06/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,044 NIS ",06/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",06/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",06/04/2023
Air France,AMS,NYC,14h 25m ,1 stop ,"1,747 NIS ",06/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,903 NIS ",06/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",06/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,469 NIS ",06/04/2023
Air France,AMS,NYC,17h 25m ,1 stop ,"1,747 NIS ",06/04/2023
Air France,AMS,NYC,15h 05m ,1 stop ,"1,935 NIS ",06/04/2023
LOT,AMS,NYC,14h 15m ,1 stop ,"1,964 NIS ",06/04/2023
Finnair,AMS,NYC,18h 15m ,1 stop ,"2,244 NIS ",06/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",06/04/2023
LOT,AMS,NYC,16h 35m ,1 stop ,"2,789 NIS ",06/04/2023
LOT,AMS,NYC,16h 40m ,1 stop ,"2,789 NIS ",06/04/2023
"Aeroflot, KLM",AMS,NYC,14h 30m ,1 stop ,"2,918 NIS ",06/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"2,086 NIS ",06/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",06/04/2023
"Aeroflot, Icelandair",AMS,NYC,15h 50m ,2 stops ,"3,222 NIS ",06/04/2023
"Aeroflot, Icelandair",AMS,NYC,15h 50m ,2 stops ,"3,222 NIS ",06/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"4,378 NIS ",06/04/2023
KLM,AMS,NYC,16h 30m ,2 stops ,"6,244 NIS ",06/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,289 NIS ",06/04/2023
"Aeroflot, KLM",AMS,NYC,18h 10m ,1 stop ,"6,424 NIS ",06/04/2023
"Aeroflot, KLM",AMS,NYC,16h 10m ,1 stop ,"6,483 NIS ",06/04/2023
"Aeroflot, LOT",AMS,NYC,14h 10m ,1 stop ,"6,671 NIS ",06/04/2023
"Aeroflot, United Airlines",AMS,NYC,16h 30m ,1 stop ,"10,206 NIS ",06/04/2023
"Aeroflot, United Airlines",AMS,NYC,18h 30m ,1 stop ,"10,206 NIS ",06/04/2023
"Aeroflot, United Airlines",AMS,NYC,16h 15m ,1 stop ,"10,259 NIS ",06/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",06/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",06/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",06/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",06/04/2023
"Aeroflot, Lufthansa",AMS,NYC,14h 05m ,1 stop ,"13,119 NIS ",06/04/2023
"KLM, Lufthansa",AMS,NYC,14h 05m ,1 stop ,"16,919 NIS ",06/04/2023
Multiple Airlines,AMS,NYC,17h 00m ,2 stops ,"40,378 NIS ",06/04/2023
"Aeroflot, Air France",AMS,NYC,18h 30m ,2 stops ,"40,386 NIS ",06/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,07/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,07/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,044 NIS ",07/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",07/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",07/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"1,044 NIS ",07/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,044 NIS ",07/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",07/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",07/04/2023
Air France,AMS,NYC,16h 05m ,1 stop ,"1,695 NIS ",07/04/2023
Air France,AMS,NYC,14h 00m ,1 stop ,"1,705 NIS ",07/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,903 NIS ",07/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,093 NIS ",07/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",07/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,238 NIS ",07/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",07/04/2023
Air France,AMS,NYC,14h 45m ,1 stop ,"2,599 NIS ",07/04/2023
LOT,AMS,NYC,16h 35m ,1 stop ,"2,789 NIS ",07/04/2023
Multiple Airlines,AMS,NYC,18h 00m ,2 stops ,"1,647 NIS ",07/04/2023
Multiple Airlines,AMS,NYC,18h 00m ,2 stops ,"1,666 NIS ",07/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",07/04/2023
"Air France, Air Canada",AMS,NYC,18h 09m ,2 stops ,"6,145 NIS ",07/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,203 NIS ",07/04/2023
KLM,AMS,NYC,16h 30m ,2 stops ,"6,240 NIS ",07/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,264 NIS ",07/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,286 NIS ",07/04/2023
KLM,AMS,NYC,18h 05m ,2 stops ,"6,286 NIS ",07/04/2023
Multiple Airlines,AMS,NYC,18h 35m ,2 stops ,"10,322 NIS ",07/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",07/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",07/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",07/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",07/04/2023
Multiple Airlines,AMS,NYC,17h 00m ,2 stops ,"40,402 NIS ",07/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,08/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,08/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,08/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",08/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"1,044 NIS ",08/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",08/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",08/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",08/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,072 NIS ",08/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,217 NIS ",08/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,654 NIS ",08/04/2023
Air France,AMS,NYC,15h 50m ,1 stop ,"1,695 NIS ",08/04/2023
Air France,AMS,NYC,16h 05m ,1 stop ,"1,695 NIS ",08/04/2023
Air France,AMS,NYC,14h 00m ,1 stop ,"1,705 NIS ",08/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,093 NIS ",08/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",08/04/2023
Delta,AMS,NYC,18h 36m ,2 stops ,"1,238 NIS ",08/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,238 NIS ",08/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,238 NIS ",08/04/2023
Delta,AMS,NYC,17h 08m ,2 stops ,"1,441 NIS ",08/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,903 NIS ",08/04/2023
Air France,AMS,NYC,14h 45m ,1 stop ,"2,231 NIS ",08/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",08/04/2023
KLM,AMS,NYC,14h 30m ,1 stop ,"2,510 NIS ",08/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"1,964 NIS ",08/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",08/04/2023
KLM,AMS,NYC,18h 10m ,1 stop ,"6,125 NIS ",08/04/2023
"Air France, Air Canada",AMS,NYC,18h 09m ,2 stops ,"6,145 NIS ",08/04/2023
KLM,AMS,NYC,15h 40m ,1 stop ,"6,148 NIS ",08/04/2023
KLM,AMS,NYC,17h 00m ,2 stops ,"6,196 NIS ",08/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,203 NIS ",08/04/2023
KLM,AMS,NYC,17h 45m ,2 stops ,"6,242 NIS ",08/04/2023
KLM,AMS,NYC,17h 45m ,2 stops ,"6,242 NIS ",08/04/2023
Air France,AMS,NYC,16h 45m ,2 stops ,"6,308 NIS ",08/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,308 NIS ",08/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",08/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",08/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",08/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",08/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,09/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,09/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,044 NIS ",09/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",09/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"1,044 NIS ",09/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,044 NIS ",09/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",09/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",09/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",09/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,072 NIS ",09/04/2023
Air France,AMS,NYC,16h 05m ,1 stop ,"1,695 NIS ",09/04/2023
Air France,AMS,NYC,14h 00m ,1 stop ,"1,705 NIS ",09/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,093 NIS ",09/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",09/04/2023
KLM,AMS,NYC,18h 20m ,1 stop ,"1,734 NIS ",09/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,964 NIS ",09/04/2023
Finnair,AMS,NYC,18h 15m ,1 stop ,"2,244 NIS ",09/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",09/04/2023
Qatar Airways,AMS,NYC,21h 45m ,1 stop ,"2,718 NIS ",09/04/2023
Air France,AMS,NYC,14h 45m ,1 stop ,"3,139 NIS ",09/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"2,086 NIS ",09/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",09/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"3,106 NIS ",09/04/2023
"Aeroflot, Icelandair",AMS,NYC,14h 50m ,2 stops ,"3,138 NIS ",09/04/2023
"Air France, Air Canada",AMS,NYC,18h 09m ,2 stops ,"6,141 NIS ",09/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,199 NIS ",09/04/2023
Air France,AMS,NYC,16h 45m ,2 stops ,"6,304 NIS ",09/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,304 NIS ",09/04/2023
"Aeroflot, KLM",AMS,NYC,14h 30m ,1 stop ,"6,420 NIS ",09/04/2023
"Aeroflot, KLM",AMS,NYC,18h 10m ,1 stop ,"6,420 NIS ",09/04/2023
"Aeroflot, KLM",AMS,NYC,16h 10m ,1 stop ,"6,479 NIS ",09/04/2023
"Aeroflot, United Airlines",AMS,NYC,16h 30m ,1 stop ,"10,206 NIS ",09/04/2023
"Aeroflot, United Airlines",AMS,NYC,18h 30m ,1 stop ,"10,206 NIS ",09/04/2023
Multiple Airlines,AMS,NYC,18h 35m ,2 stops ,"10,322 NIS ",09/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",09/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",09/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",09/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",09/04/2023
Multiple Airlines,AMS,NYC,17h 00m ,2 stops ,"40,402 NIS ",09/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,10/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,10/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,044 NIS ",10/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",10/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,044 NIS ",10/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",10/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",10/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,072 NIS ",10/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"1,217 NIS ",10/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,448 NIS ",10/04/2023
Air France,AMS,NYC,16h 05m ,1 stop ,"1,695 NIS ",10/04/2023
Air France,AMS,NYC,14h 00m ,1 stop ,"1,705 NIS ",10/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,845 NIS ",10/04/2023
LOT,AMS,NYC,14h 15m ,1 stop ,"1,845 NIS ",10/04/2023
Delta,AMS,NYC,18h 36m ,2 stops ,"1,065 NIS ",10/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,065 NIS ",10/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"1,065 NIS ",10/04/2023
Delta,AMS,NYC,18h 28m ,2 stops ,"1,093 NIS ",10/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",10/04/2023
Delta,AMS,NYC,17h 08m ,2 stops ,"1,441 NIS ",10/04/2023
Finnair,AMS,NYC,16h 10m ,1 stop ,"2,244 NIS ",10/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",10/04/2023
LOT,AMS,NYC,16h 35m ,1 stop ,"2,789 NIS ",10/04/2023
LOT,AMS,NYC,16h 40m ,1 stop ,"2,789 NIS ",10/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"1,964 NIS ",10/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",10/04/2023
"Aeroflot, Icelandair",AMS,NYC,14h 50m ,2 stops ,"3,238 NIS ",10/04/2023
"Aeroflot, Icelandair",AMS,NYC,14h 50m ,2 stops ,"3,238 NIS ",10/04/2023
Air France,AMS,NYC,14h 45m ,1 stop ,"5,872 NIS ",10/04/2023
"Air France, Air Canada",AMS,NYC,18h 09m ,2 stops ,"6,141 NIS ",10/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,199 NIS ",10/04/2023
Air France,AMS,NYC,16h 45m ,2 stops ,"6,304 NIS ",10/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,304 NIS ",10/04/2023
"Aeroflot, KLM",AMS,NYC,14h 30m ,1 stop ,"6,420 NIS ",10/04/2023
"Aeroflot, KLM",AMS,NYC,18h 10m ,1 stop ,"6,420 NIS ",10/04/2023
"Aeroflot, KLM",AMS,NYC,16h 10m ,1 stop ,"6,479 NIS ",10/04/2023
"Aeroflot, KLM",AMS,NYC,17h 00m ,2 stops ,"6,495 NIS ",10/04/2023
"Aeroflot, LOT",AMS,NYC,14h 10m ,1 stop ,"6,671 NIS ",10/04/2023
"KLM, Lufthansa",AMS,NYC,14h 05m ,1 stop ,"11,247 NIS ",10/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",10/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",10/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",10/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",10/04/2023
Multiple Airlines,AMS,NYC,19h 14m ,2 stops ,"16,891 NIS ",10/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,994 NIS ,11/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,11/04/2023
Aeroflot,AMS,NYC,10h 15m ,nonstop ,927 NIS ,11/04/2023
Delta,AMS,NYC,15h 10m ,1 stop ,"1,044 NIS ",11/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,044 NIS ",11/04/2023
Delta,AMS,NYC,15h 40m ,1 stop ,"1,072 NIS ",11/04/2023
Delta,AMS,NYC,18h 20m ,1 stop ,"1,072 NIS ",11/04/2023
Delta,AMS,NYC,19h 30m ,1 stop ,"1,072 NIS ",11/04/2023
Air France,AMS,NYC,15h 50m ,1 stop ,"1,695 NIS ",11/04/2023
Air France,AMS,NYC,16h 05m ,1 stop ,"1,695 NIS ",11/04/2023
LOT,AMS,NYC,14h 10m ,1 stop ,"1,845 NIS ",11/04/2023
Delta,AMS,NYC,18h 35m ,2 stops ,"1,093 NIS ",11/04/2023
Delta,AMS,NYC,18h 10m ,1 stop ,"1,654 NIS ",11/04/2023
KLM,AMS,NYC,18h 20m ,1 stop ,"1,734 NIS ",11/04/2023
Delta,AMS,NYC,14h 25m ,1 stop ,"1,944 NIS ",11/04/2023
Finnair,AMS,NYC,13h 10m ,1 stop ,"2,286 NIS ",11/04/2023
LOT,AMS,NYC,13h 10m ,1 stop ,"2,456 NIS ",11/04/2023
Qatar Airways,AMS,NYC,21h 45m ,1 stop ,"2,718 NIS ",11/04/2023
Delta,AMS,NYC,17h 25m ,1 stop ,"2,847 NIS ",11/04/2023
Air France,AMS,NYC,14h 00m ,1 stop ,"3,139 NIS ",11/04/2023
"Aeroflot, Turkish Airlines",AMS,NYC,19h 05m ,2 stops ,"1,630 NIS ",11/04/2023
Delta,AMS,NYC,18h 53m ,2 stops ,"2,868 NIS ",11/04/2023
Delta,AMS,NYC,19h 36m ,2 stops ,"2,868 NIS ",11/04/2023
Finnair,AMS,NYC,17h 05m ,2 stops ,"3,009 NIS ",11/04/2023
Air France,AMS,NYC,14h 45m ,1 stop ,"4,646 NIS ",11/04/2023
Air France,AMS,NYC,17h 15m ,2 stops ,"6,199 NIS ",11/04/2023
Air France,AMS,NYC,19h 35m ,2 stops ,"6,260 NIS ",11/04/2023
"Aeroflot, KLM",AMS,NYC,14h 30m ,1 stop ,"6,420 NIS ",11/04/2023
"Aeroflot, KLM",AMS,NYC,18h 10m ,1 stop ,"6,420 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,18h 09m ,2 stops ,"6,457 NIS ",11/04/2023
"Aeroflot, KLM",AMS,NYC,16h 10m ,1 stop ,"6,479 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,18h 35m ,2 stops ,"10,322 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,18h 05m ,2 stops ,"10,379 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,19h 10m ,2 stops ,"10,392 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,17h 25m ,2 stops ,"10,393 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,17h 55m ,2 stops ,"10,410 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,18h 05m ,2 stops ,"10,522 NIS ",11/04/2023
"Finnair, American Airlines",AMS,NYC,17h 05m ,2 stops ,"11,636 NIS ",11/04/2023
"Finnair, American Airlines",AMS,NYC,18h 02m ,2 stops ,"11,636 NIS ",11/04/2023
"Finnair, American Airlines",AMS,NYC,18h 14m ,2 stops ,"11,636 NIS ",11/04/2023
"Finnair, American Airlines",AMS,NYC,18h 18m ,2 stops ,"11,636 NIS ",11/04/2023
"Air France, United Airlines",AMS,NYC,16h 35m ,2 stops ,"16,168 NIS ",11/04/2023
"Air France, United Airlines",AMS,NYC,19h 10m ,2 stops ,"17,103 NIS ",11/04/2023
Multiple Airlines,AMS,NYC,17h 00m ,2 stops ,"40,402 NIS ",11/04/2023
"Aeroflot, Air France",AMS,NYC,18h 30m ,2 stops ,"40,410 NIS ",11/04/2023
