Airline,Source,Destination,Duration,Total stops,Price,Date
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,711 NIS ",08/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,810 NIS ",08/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,879 NIS ",08/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",08/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,697 NIS ",08/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,168 NIS ",08/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,402 NIS ",08/03/2023
"Aeroflot, Emirates",TLV,GRU,10h 10m ,1 stop ,"2,711 NIS ",08/03/2023
"Aeroflot, Air France",TLV,GRU,12h 25m ,1 stop ,"3,754 NIS ",08/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 30m ,2 stops ,"1,750 NIS ",08/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 00m ,2 stops ,"1,782 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,842 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,16h 35m ,2 stops ,"1,855 NIS ",08/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,362 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,2 stops ,"2,024 NIS ",08/03/2023
"Aeroflot, Kuwait Airways",TLV,GRU,21h 15m ,2 stops ,"2,072 NIS ",08/03/2023
"Aeroflot, flydubai",TLV,GRU,19h 40m ,2 stops ,"2,107 NIS ",08/03/2023
"Qatar Airways, flynas",TLV,GRU,13h 50m ,2 stops ,"2,320 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,13h 50m ,2 stops ,"2,377 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,19h 15m ,3 stops ,"1,631 NIS ",08/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 00m ,3 stops ,"1,643 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,18h 30m ,3 stops ,"1,794 NIS ",08/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"1,814 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,818 NIS ",08/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"2,025 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,19h 10m ,3 stops ,"2,082 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,3 stops ,"2,219 NIS ",08/03/2023
"Aeroflot, MEA",TLV,GRU,20h 40m ,2 stops ,"14,327 NIS ",08/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",08/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,18h 00m ,2 stops ,"19,517 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,15h 10m ,2 stops ,"21,012 NIS ",08/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",08/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,619 NIS ",09/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",09/03/2023
"Finnair, flynas",TLV,GRU,15h 25m ,2 stops ,"1,198 NIS ",09/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,809 NIS ",09/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",09/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",09/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,574 NIS ",09/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",09/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,900 NIS ",09/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"1,999 NIS ",09/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,154 NIS ",09/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 05m ,1 stop ,"2,415 NIS ",09/03/2023
"Aeroflot, Emirates",TLV,GRU,10h 10m ,1 stop ,"2,542 NIS ",09/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",09/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,12h 45m ,2 stops ,"1,790 NIS ",09/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,517 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,19h 00m ,2 stops ,"1,627 NIS ",09/03/2023
"Aeroflot, Gulf Air",TLV,GRU,17h 30m ,2 stops ,"1,824 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",09/03/2023
"Aeroflot, Royal Jordanian",TLV,GRU,16h 20m ,2 stops ,"1,958 NIS ",09/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 50m ,2 stops ,"2,000 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,14h 30m ,2 stops ,"2,210 NIS ",09/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",09/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,20h 00m ,3 stops ,"1,611 NIS ",09/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,20h 00m ,3 stops ,"1,611 NIS ",09/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,15h 00m ,3 stops ,"1,651 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,18h 30m ,3 stops ,"1,767 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,794 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,838 NIS ",09/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,18h 15m ,3 stops ,"1,889 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,077 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,14h 30m ,3 stops ,"2,102 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,15h 00m ,3 stops ,"2,102 NIS ",09/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"14,882 NIS ",09/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",09/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",09/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,618 NIS ",10/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",10/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",10/03/2023
"Aeroflot, Air Arabia",TLV,GRU,12h 00m ,1 stop ,"1,513 NIS ",10/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,809 NIS ",10/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",10/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,806 NIS ",10/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,817 NIS ",10/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,853 NIS ",10/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,402 NIS ",10/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,168 NIS ",10/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 05m ,1 stop ,"2,415 NIS ",10/03/2023
"Aeroflot, SAUDIA",TLV,GRU,15h 15m ,1 stop ,"2,460 NIS ",10/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",10/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 30m ,2 stops ,"1,797 NIS ",10/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 00m ,2 stops ,"1,835 NIS ",10/03/2023
"Aeroflot, Gulf Air",TLV,GRU,17h 30m ,2 stops ,"1,851 NIS ",10/03/2023
"Aeroflot, Egypt Air",TLV,GRU,18h 35m ,2 stops ,"1,897 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,2 stops ,"2,024 NIS ",10/03/2023
"Aeroflot, flydubai",TLV,GRU,19h 40m ,2 stops ,"2,107 NIS ",10/03/2023
"Qatar Airways, flyadeal",TLV,GRU,15h 15m ,2 stops ,"2,233 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,15h 10m ,2 stops ,"2,431 NIS ",10/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",10/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",10/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"3,102 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,793 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,21h 05m ,3 stops ,"1,828 NIS ",10/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 00m ,3 stops ,"1,866 NIS ",10/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"1,904 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,20h 40m ,3 stops ,"2,000 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,009 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,19h 05m ,3 stops ,"2,015 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,14h 50m ,3 stops ,"2,312 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,20h 50m ,3 stops ,"2,490 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,20h 25m ,3 stops ,"2,511 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,19h 15m ,3 stops ,"2,784 NIS ",10/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"9,283 NIS ",10/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",10/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,16h 10m ,2 stops ,"19,473 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",10/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",10/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,647 NIS ",11/03/2023
KLM,TLV,GRU,29h 25m ,1 stop ,"2,661 NIS ",11/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,701 NIS ",12/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,615 NIS ",12/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",12/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",12/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"2,013 NIS ",12/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,629 NIS ",12/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,967 NIS ",12/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,976 NIS ",12/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"2,004 NIS ",12/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,154 NIS ",12/03/2023
"Nordwind Airlines, Air Arabia",TLV,GRU,17h 15m ,1 stop ,"1,862 NIS ",12/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,169 NIS ",12/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"2,201 NIS ",12/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",12/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,517 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,913 NIS ",12/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,429 NIS ",12/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",12/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,3 stops ,"1,764 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,19h 35m ,3 stops ,"1,764 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,769 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,889 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,902 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"1,999 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,15h 55m ,3 stops ,"2,872 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,15h 25m ,3 stops ,"2,876 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,15h 20m ,3 stops ,"3,190 NIS ",12/03/2023
Multiple Airlines,TLV,GRU,16h 25m ,3 stops ,"3,700 NIS ",12/03/2023
"Aeroflot, SAUDIA",TLV,GRU,19h 50m ,2 stops ,"7,502 NIS ",12/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"9,283 NIS ",12/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",12/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",12/03/2023
"Aeroflot, SriLankan Airlines",TLV,GRU,20h 00m ,1 stop ,"20,779 NIS ",12/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",13/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",13/03/2023
"Finnair, flyadeal",TLV,GRU,14h 25m ,2 stops ,"1,161 NIS ",13/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,832 NIS ",13/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",13/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,676 NIS ",13/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,11h 35m ,1 stop ,"2,004 NIS ",13/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",13/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"1,829 NIS ",13/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,853 NIS ",13/03/2023
"Aeroflot, flyadeal",TLV,GRU,15h 00m ,1 stop ,"1,875 NIS ",13/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,168 NIS ",13/03/2023
"Aeroflot, SAUDIA",TLV,GRU,16h 20m ,1 stop ,"2,432 NIS ",13/03/2023
"Aeroflot, MEA",TLV,GRU,15h 00m ,1 stop ,"2,506 NIS ",13/03/2023
"Finnair, flynas",TLV,GRU,15h 25m ,2 stops ,"1,198 NIS ",13/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,15h 00m ,2 stops ,"1,671 NIS ",13/03/2023
"airBaltic, flynas",TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",13/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,366 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,19h 25m ,3 stops ,"1,723 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,769 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,18h 25m ,3 stops ,"1,887 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,910 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,2 stops ,"2,024 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,051 NIS ",13/03/2023
"Aeroflot, flydubai",TLV,GRU,19h 40m ,2 stops ,"2,125 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,19h 50m ,3 stops ,"2,251 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,3 stops ,"2,257 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,20h 25m ,3 stops ,"2,390 NIS ",13/03/2023
"Pobeda, MEA",TLV,GRU,18h 35m ,3 stops ,"2,587 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"15,652 NIS ",13/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,051 NIS ",13/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,051 NIS ",13/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",13/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,17h 50m ,2 stops ,"16,474 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,18h 25m ,2 stops ,"17,350 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",13/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",13/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 15m ,2 stops ,"37,218 NIS ",13/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",14/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",14/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",14/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",14/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,817 NIS ",14/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,819 NIS ",14/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",14/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",14/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,853 NIS ",14/03/2023
"Nordwind Airlines, Turkish Airlines",TLV,GRU,16h 20m ,1 stop ,"2,039 NIS ",14/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,10h 35m ,1 stop ,"2,168 NIS ",14/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,402 NIS ",14/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 05m ,1 stop ,"2,415 NIS ",14/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 10m ,1 stop ,"2,207 NIS ",14/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"2,332 NIS ",14/03/2023
KLM,TLV,GRU,17h 50m ,1 stop ,"2,635 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",14/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 30m ,2 stops ,"1,883 NIS ",14/03/2023
"Aeroflot, Gulf Air",TLV,GRU,17h 30m ,2 stops ,"1,891 NIS ",14/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 00m ,2 stops ,"1,892 NIS ",14/03/2023
"Aeroflot, Egypt Air",TLV,GRU,18h 35m ,2 stops ,"1,894 NIS ",14/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,21h 00m ,2 stops ,"2,024 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,17h 30m ,2 stops ,"2,131 NIS ",14/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",14/03/2023
Air France,TLV,GRU,16h 30m ,2 stops ,"2,702 NIS ",14/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 45m ,3 stops ,"1,746 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,794 NIS ",14/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,18h 15m ,3 stops ,"1,800 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,20h 30m ,3 stops ,"1,812 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,19h 20m ,3 stops ,"1,838 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,19h 45m ,3 stops ,"1,981 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,19h 05m ,3 stops ,"2,000 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,010 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,20h 15m ,3 stops ,"2,028 NIS ",14/03/2023
"Pobeda, MEA",TLV,GRU,19h 00m ,3 stops ,"2,444 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,20h 55m ,3 stops ,"2,455 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"12,820 NIS ",14/03/2023
"Aeroflot, MEA",TLV,GRU,20h 40m ,2 stops ,"13,319 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"19,101 NIS ",14/03/2023
Multiple Airlines,TLV,GRU,16h 10m ,2 stops ,"20,752 NIS ",14/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",15/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,526 NIS ",15/03/2023
"Aeroflot, flynas",TLV,GRU,20h 20m ,2 stops ,"1,432 NIS ",15/03/2023
"Aeroflot, SAUDIA",TLV,GRU,14h 05m ,1 stop ,"1,729 NIS ",15/03/2023
"Aeroflot, Egypt Air",TLV,GRU,10h 30m ,1 stop ,"1,832 NIS ",15/03/2023
"Aeroflot, SAUDIA",TLV,GRU,13h 35m ,1 stop ,"1,873 NIS ",15/03/2023
"Aeroflot, flynas",TLV,GRU,15h 40m ,1 stop ,"1,456 NIS ",15/03/2023
Qatar Airways,TLV,GRU,20h 30m ,1 stop ,"1,541 NIS ",15/03/2023
"Aeroflot, flynas",TLV,GRU,12h 00m ,1 stop ,"1,830 NIS ",15/03/2023
"Aeroflot, flyadeal",TLV,GRU,15h 00m ,1 stop ,"1,852 NIS ",15/03/2023
"Air France, SAUDIA",TLV,GRU,12h 25m ,1 stop ,"2,402 NIS ",15/03/2023
"Aeroflot, Egypt Air",TLV,GRU,17h 00m ,1 stop ,"2,332 NIS ",15/03/2023
"Aeroflot, Turkish Airlines",TLV,GRU,15h 20m ,1 stop ,"2,418 NIS ",15/03/2023
"Aeroflot, flydubai",TLV,GRU,11h 35m ,1 stop ,"2,472 NIS ",15/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 30m ,2 stops ,"1,755 NIS ",15/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,19h 00m ,2 stops ,"1,787 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,14h 40m ,2 stops ,"1,862 NIS ",15/03/2023
"Finnair, Qatar Airways",TLV,GRU,13h 05m ,2 stops ,"2,346 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,14h 00m ,2 stops ,"2,468 NIS ",15/03/2023
"Aeroflot, flydubai",TLV,GRU,19h 40m ,2 stops ,"2,125 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,13h 50m ,2 stops ,"2,303 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,19h 15m ,3 stops ,"1,631 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,3 stops ,"1,769 NIS ",15/03/2023
"Nordwind Airlines, Royal Jordanian",TLV,GRU,17h 00m ,3 stops ,"1,787 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,18h 30m ,3 stops ,"1,794 NIS ",15/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"1,819 NIS ",15/03/2023
"Nordwind Airlines, Egypt Air",TLV,GRU,18h 30m ,3 stops ,"2,029 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,15h 45m ,3 stops ,"2,051 NIS ",15/03/2023
"Nordwind Airlines, Gulf Air",TLV,GRU,19h 00m ,3 stops ,"2,075 NIS ",15/03/2023
"Pobeda, MEA",TLV,GRU,18h 35m ,3 stops ,"2,458 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,16h 00m ,2 stops ,"3,172 NIS ",15/03/2023
"KLM, SAUDIA",TLV,GRU,13h 45m ,2 stops ,"9,283 NIS ",15/03/2023
"Aeroflot, MEA",TLV,GRU,20h 40m ,2 stops ,"14,327 NIS ",15/03/2023
"Aeroflot, Emirates",TLV,GRU,15h 05m ,2 stops ,"16,064 NIS ",15/03/2023
"Aeroflot, Emirates",TLV,GRU,20h 40m ,2 stops ,"16,064 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,16h 40m ,2 stops ,"17,546 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,15h 40m ,2 stops ,"17,827 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,18h 00m ,2 stops ,"19,517 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,17h 10m ,2 stops ,"19,547 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,15h 10m ,2 stops ,"21,012 NIS ",15/03/2023
Multiple Airlines,TLV,GRU,18h 15m ,2 stops ,"23,772 NIS ",15/03/2023
Qatar Airways,TLV,GRU,8h 30m ,1 stop ,"1,623 NIS ",16/03/2023
