Airline,Source,Destination,Duration,Total stops,Price,Date
SAS,TLV,OSL,20h 40m ,1 stop ,"2,089 NIS",17/04/2023
Turkish Airlines,TLV,OSL,15h 00m ,1 stop ,"2,225 NIS",17/04/2023
Air France,TLV,OSL,7h 10m ,nonstop ,"1,539 NIS",19/04/2023
Air France,TLV,OSL,7h 20m ,nonstop ,"1,539 NIS",19/04/2023
Air France,TLV,OSL,7h 20m ,nonstop ,"1,539 NIS",19/04/2023
Air France,TLV,OSL,7h 20m ,nonstop ,"1,539 NIS",19/04/2023
Air France,TLV,OSL,7h 20m ,nonstop ,"1,539 NIS",19/04/2023
Lufthansa,TLV,OSL,7h 05m ,nonstop ,"1,541 NIS",19/04/2023
American Airlines,TLV,OSL,7h 20m ,nonstop ,"1,541 NIS",19/04/2023
Delta,TLV,OSL,7h 30m ,nonstop ,"1,541 NIS",19/04/2023
Delta,TLV,OSL,7h 30m ,nonstop ,"1,541 NIS",19/04/2023
United Airlines,TLV,OSL,7h 05m ,nonstop ,"1,546 NIS",19/04/2023
JetBlue,TLV,OSL,7h 20m ,nonstop ,"1,821 NIS",19/04/2023
Vueling,TLV,OSL,17h 10m ,1 stop ,"1,090 NIS",19/04/2023
Vueling,TLV,OSL,13h 25m ,1 stop ,"1,266 NIS",19/04/2023
SAS,TLV,OSL,11h 00m ,1 stop ,"1,315 NIS",19/04/2023
TAP AIR PORTUGAL,TLV,OSL,10h 55m ,1 stop ,"1,504 NIS",19/04/2023
French Bee,TLV,OSL,7h 10m ,nonstop ,895 NIS,20/04/2023
Lufthansa,TLV,OSL,7h 05m ,nonstop ,"1,353 NIS",20/04/2023
American Airlines,TLV,OSL,7h 20m ,nonstop ,"1,353 NIS",20/04/2023
Delta,TLV,OSL,7h 20m ,nonstop ,"1,353 NIS",20/04/2023
Air France,TLV,OSL,7h 10m ,nonstop ,"1,355 NIS",20/04/2023
JetBlue,TLV,OSL,7h 20m ,nonstop ,"1,634 NIS",20/04/2023
SAS,TLV,OSL,11h 00m ,1 stop ,"1,315 NIS",20/04/2023
Air France,TLV,OSL,9h 15m ,1 stop ,"1,375 NIS",20/04/2023
"LEVEL, Vueling",TLV,OSL,15h 50m ,1 stop ,"1,402 NIS",20/04/2023
American Airlines,TLV,OSL,10h 25m ,1 stop ,"1,405 NIS",20/04/2023
American Airlines,TLV,OSL,10h 55m ,1 stop ,"1,405 NIS",20/04/2023
American Airlines,TLV,OSL,9h 35m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 05m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 10m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 20m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 30m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 30m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,11h 10m ,1 stop ,"1,433 NIS",20/04/2023
KLM,TLV,OSL,9h 40m ,1 stop ,"1,448 NIS",20/04/2023
"United Airlines, Lufthansa",TLV,OSL,10h 10m ,1 stop ,"1,497 NIS",20/04/2023
Aer Lingus,TLV,OSL,9h 55m ,1 stop ,"2,595 NIS",20/04/2023
Aer Lingus,TLV,OSL,9h 40m ,1 stop ,"2,617 NIS",20/04/2023
KLM,TLV,OSL,10h 15m ,1 stop ,"3,300 NIS",20/04/2023
La Compagnie,TLV,OSL,7h 20m ,nonstop ,"8,926 NIS",20/04/2023
Vueling,TLV,OSL,13h 25m ,1 stop ,843 NIS,20/04/2023
Vueling,TLV,OSL,17h 10m ,1 stop ,843 NIS,20/04/2023
Vueling,TLV,OSL,15h 50m ,1 stop ,869 NIS,20/04/2023
Vueling,TLV,OSL,31h 55m ,1 stop ,735 NIS,20/04/2023
SAS,TLV,OSL,12h 25m ,1 stop ,"1,270 NIS",20/04/2023
SAS,TLV,OSL,11h 00m ,1 stop ,"1,315 NIS",20/04/2023
"Neos Air, easyJet",TLV,OSL,13h 05m ,1 stop ,"1,324 NIS",20/04/2023
Air Canada,TLV,OSL,9h 55m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,10h 05m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,11h 50m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,12h 00m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,13h 04m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,14h 50m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,16h 50m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,16h 50m ,1 stop ,"1,352 NIS",20/04/2023
Air Canada,TLV,OSL,19h 05m ,1 stop ,"1,352 NIS",20/04/2023
Air France,TLV,OSL,12h 05m ,1 stop ,"1,355 NIS",20/04/2023
United Airlines,TLV,OSL,10h 05m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,11h 09m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,11h 23m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,11h 40m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,12h 40m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,12h 41m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,12h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,14h 25m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,14h 35m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,14h 40m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,15h 31m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,15h 45m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 10m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 40m ,1 stop ,"1,358 NIS",20/04/2023
Delta,TLV,OSL,9h 15m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,11h 15m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,11h 40m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,12h 00m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,12h 16m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,12h 30m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,12h 40m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,12h 40m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,13h 15m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,13h 55m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,14h 00m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,14h 10m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,14h 20m ,1 stop ,"1,370 NIS",20/04/2023
Delta,TLV,OSL,14h 45m ,1 stop ,"1,370 NIS",20/04/2023
Air Canada,TLV,OSL,10h 05m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,10h 15m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,11h 05m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,12h 05m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,14h 40m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,14h 45m ,1 stop ,"1,373 NIS",20/04/2023
Air Canada,TLV,OSL,15h 55m ,1 stop ,"1,373 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,10h 55m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,12h 00m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,12h 50m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,13h 50m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,15h 45m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,15h 45m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,17h 05m ,1 stop ,"1,392 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,17h 05m ,1 stop ,"1,392 NIS",20/04/2023
SWISS,TLV,OSL,9h 45m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,10h 40m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,13h 25m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,14h 00m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,14h 55m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,15h 10m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,16h 05m ,1 stop ,"1,393 NIS",20/04/2023
KLM,TLV,OSL,14h 05m ,1 stop ,"1,401 NIS",20/04/2023
KLM,TLV,OSL,16h 45m ,1 stop ,"1,401 NIS",20/04/2023
American Airlines,TLV,OSL,10h 25m ,1 stop ,"1,405 NIS",20/04/2023
American Airlines,TLV,OSL,10h 55m ,1 stop ,"1,405 NIS",20/04/2023
Iberia,TLV,OSL,10h 25m ,1 stop ,"1,411 NIS",20/04/2023
"Finnair, Iberia",TLV,OSL,10h 25m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,10h 55m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,10h 55m ,1 stop ,"1,411 NIS",20/04/2023
"Finnair, Iberia",TLV,OSL,10h 55m ,1 stop ,"1,411 NIS",20/04/2023
American Airlines,TLV,OSL,10h 55m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,12h 30m ,1 stop ,"1,411 NIS",20/04/2023
"Finnair, Iberia",TLV,OSL,12h 30m ,1 stop ,"1,411 NIS",20/04/2023
American Airlines,TLV,OSL,12h 30m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,13h 00m ,1 stop ,"1,411 NIS",20/04/2023
American Airlines,TLV,OSL,13h 00m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,13h 55m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,15h 45m ,1 stop ,"1,411 NIS",20/04/2023
"Finnair, Iberia",TLV,OSL,15h 45m ,1 stop ,"1,411 NIS",20/04/2023
American Airlines,TLV,OSL,15h 45m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,15h 50m ,1 stop ,"1,411 NIS",20/04/2023
"Finnair, Iberia",TLV,OSL,15h 50m ,1 stop ,"1,411 NIS",20/04/2023
Lufthansa,TLV,OSL,11h 00m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,12h 15m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,14h 30m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,15h 35m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,16h 25m ,1 stop ,"1,417 NIS",20/04/2023
Air France,TLV,OSL,10h 10m ,1 stop ,"1,423 NIS",20/04/2023
Air France,TLV,OSL,11h 45m ,1 stop ,"1,423 NIS",20/04/2023
American Airlines,TLV,OSL,9h 35m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 05m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 10m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 20m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 30m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,10h 30m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,11h 10m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,11h 20m ,1 stop ,"1,433 NIS",20/04/2023
American Airlines,TLV,OSL,11h 50m ,1 stop ,"1,433 NIS",20/04/2023
British Airways,TLV,OSL,9h 05m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,9h 35m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,10h 05m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,10h 20m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,10h 30m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,10h 30m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,11h 10m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,11h 20m ,1 stop ,"1,439 NIS",20/04/2023
Air France,TLV,OSL,11h 50m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,11h 50m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,11h 50m ,1 stop ,"1,439 NIS",20/04/2023
Air France,TLV,OSL,12h 10m ,1 stop ,"1,439 NIS",20/04/2023
British Airways,TLV,OSL,12h 25m ,1 stop ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,12h 30m ,1 stop ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,12h 40m ,1 stop ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,13h 45m ,1 stop ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 45m ,1 stop ,"1,439 NIS",20/04/2023
Delta,TLV,OSL,9h 40m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,10h 15m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,10h 15m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,10h 20m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,11h 05m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,12h 10m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,12h 25m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,12h 40m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,13h 15m ,1 stop ,"1,442 NIS",20/04/2023
Delta,TLV,OSL,13h 45m ,1 stop ,"1,442 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,10h 24m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,10h 50m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,11h 25m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,12h 49m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,13h 50m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,14h 05m ,1 stop ,"1,450 NIS",20/04/2023
Austrian Airlines,TLV,OSL,14h 55m ,1 stop ,"1,455 NIS",20/04/2023
KLM,TLV,OSL,11h 10m ,1 stop ,"1,480 NIS",20/04/2023
KLM,TLV,OSL,13h 05m ,1 stop ,"1,480 NIS",20/04/2023
Lufthansa,TLV,OSL,10h 05m ,1 stop ,"1,488 NIS",20/04/2023
Lufthansa,TLV,OSL,10h 10m ,1 stop ,"1,488 NIS",20/04/2023
Lufthansa,TLV,OSL,11h 35m ,1 stop ,"1,488 NIS",20/04/2023
Lufthansa,TLV,OSL,12h 30m ,1 stop ,"1,488 NIS",20/04/2023
Lufthansa,TLV,OSL,13h 15m ,1 stop ,"1,488 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,13h 20m ,1 stop ,"1,495 NIS",20/04/2023
British Airways,TLV,OSL,12h 30m ,1 stop ,"1,497 NIS",20/04/2023
British Airways,TLV,OSL,12h 40m ,1 stop ,"1,497 NIS",20/04/2023
British Airways,TLV,OSL,12h 40m ,1 stop ,"1,497 NIS",20/04/2023
British Airways,TLV,OSL,13h 10m ,1 stop ,"1,497 NIS",20/04/2023
Vueling,TLV,OSL,18h 55m ,1 stop ,"1,302 NIS",20/04/2023
"Neos Air, easyJet",TLV,OSL,14h 50m ,1 stop ,"1,319 NIS",20/04/2023
Air Canada,TLV,OSL,19h 29m ,1 stop ,"1,352 NIS",20/04/2023
United Airlines,TLV,OSL,19h 50m ,1 stop ,"1,358 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,20h 00m ,1 stop ,"1,392 NIS",20/04/2023
SWISS,TLV,OSL,17h 40m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,18h 00m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,18h 50m ,1 stop ,"1,393 NIS",20/04/2023
SWISS,TLV,OSL,18h 55m ,1 stop ,"1,393 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,17h 40m ,1 stop ,"1,396 NIS",20/04/2023
Iberia,TLV,OSL,16h 50m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,17h 10m ,1 stop ,"1,411 NIS",20/04/2023
American Airlines,TLV,OSL,17h 50m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,19h 05m ,1 stop ,"1,411 NIS",20/04/2023
Iberia,TLV,OSL,20h 05m ,1 stop ,"1,411 NIS",20/04/2023
Lufthansa,TLV,OSL,17h 50m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,18h 25m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,19h 45m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,20h 10m ,1 stop ,"1,417 NIS",20/04/2023
Lufthansa,TLV,OSL,17h 05m ,1 stop ,"1,425 NIS",20/04/2023
Lufthansa,TLV,OSL,20h 25m ,1 stop ,"1,425 NIS",20/04/2023
American Airlines,TLV,OSL,20h 55m ,1 stop ,"1,439 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,16h 04m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,16h 55m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,17h 05m ,1 stop ,"1,450 NIS",20/04/2023
Virgin Atlantic,TLV,OSL,18h 25m ,1 stop ,"1,450 NIS",20/04/2023
Austrian Airlines,TLV,OSL,15h 10m ,1 stop ,"1,455 NIS",20/04/2023
Austrian Airlines,TLV,OSL,19h 20m ,1 stop ,"1,455 NIS",20/04/2023
Austrian Airlines,TLV,OSL,19h 35m ,1 stop ,"1,455 NIS",20/04/2023
KLM,TLV,OSL,14h 20m ,1 stop ,"1,480 NIS",20/04/2023
KLM,TLV,OSL,14h 40m ,1 stop ,"1,480 NIS",20/04/2023
KLM,TLV,OSL,15h 35m ,1 stop ,"1,480 NIS",20/04/2023
KLM,TLV,OSL,15h 55m ,1 stop ,"1,480 NIS",20/04/2023
KLM,TLV,OSL,17h 00m ,1 stop ,"1,480 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,13h 50m ,1 stop ,"1,495 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,14h 20m ,1 stop ,"1,495 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,15h 45m ,1 stop ,"1,495 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,15h 50m ,1 stop ,"1,495 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,16h 10m ,1 stop ,"1,495 NIS",20/04/2023
British Airways,TLV,OSL,18h 20m ,1 stop ,"1,497 NIS",20/04/2023
Aeroflot,TLV,OSL,17h 00m ,1 stop ,"1,507 NIS",20/04/2023
Iberia,TLV,OSL,13h 25m ,1 stop ,"1,513 NIS",20/04/2023
TAP AIR PORTUGAL,TLV,OSL,19h 00m ,1 stop ,"1,528 NIS",20/04/2023
Finnair,TLV,OSL,12h 20m ,1 stop ,"1,537 NIS",20/04/2023
Finnair,TLV,OSL,16h 35m ,1 stop ,"1,537 NIS",20/04/2023
Icelandair,TLV,OSL,10h 30m ,1 stop ,"1,610 NIS",20/04/2023
Icelandair,TLV,OSL,10h 35m ,1 stop ,"1,610 NIS",20/04/2023
Air France,TLV,OSL,15h 25m ,1 stop ,"1,650 NIS",20/04/2023
Aeroflot,TLV,OSL,17h 40m ,1 stop ,"1,662 NIS",20/04/2023
Royal Air Maroc,TLV,OSL,13h 15m ,1 stop ,"1,663 NIS",20/04/2023
Royal Air Maroc,TLV,OSL,14h 50m ,1 stop ,"1,663 NIS",20/04/2023
Royal Air Maroc,TLV,OSL,15h 10m ,1 stop ,"1,663 NIS",20/04/2023
Royal Air Maroc,TLV,OSL,19h 30m ,1 stop ,"1,663 NIS",20/04/2023
Air France,TLV,OSL,15h 10m ,1 stop ,"1,690 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,14h 15m ,1 stop ,"1,728 NIS",20/04/2023
"American Airlines, Finnair",TLV,OSL,16h 10m ,1 stop ,"1,728 NIS",20/04/2023
SWISS,TLV,OSL,15h 25m ,1 stop ,"1,736 NIS",20/04/2023
Delta,TLV,OSL,13h 50m ,1 stop ,"1,850 NIS",20/04/2023
SAS,TLV,OSL,18h 55m ,1 stop ,"1,859 NIS",20/04/2023
KLM,TLV,OSL,12h 15m ,1 stop ,"1,878 NIS",20/04/2023
SAS,TLV,OSL,19h 35m ,1 stop ,"1,881 NIS",20/04/2023
SWISS,TLV,OSL,11h 35m ,1 stop ,"1,933 NIS",20/04/2023
American Airlines,TLV,OSL,13h 10m ,1 stop ,"1,995 NIS",20/04/2023
SWISS,TLV,OSL,13h 55m ,1 stop ,"2,073 NIS",20/04/2023
Aer Lingus,TLV,OSL,9h 35m ,1 stop ,"2,113 NIS",20/04/2023
Delta,TLV,OSL,10h 11m ,1 stop ,"2,130 NIS",20/04/2023
Delta,TLV,OSL,11h 10m ,1 stop ,"2,130 NIS",20/04/2023
Delta,TLV,OSL,11h 30m ,1 stop ,"2,130 NIS",20/04/2023
"Lufthansa, Ryanair",TLV,OSL,17h 40m ,2 stops ,982 NIS,20/04/2023
"Iberia, Vueling",TLV,OSL,17h 55m ,2 stops ,991 NIS,20/04/2023
"Brussels Airlines, Ryanair",TLV,OSL,16h 45m ,2 stops ,"1,004 NIS",20/04/2023
"Brussels Airlines, Ryanair",TLV,OSL,15h 25m ,2 stops ,"1,009 NIS",20/04/2023
"Vueling, Ryanair",TLV,OSL,17h 50m ,2 stops ,"1,015 NIS",20/04/2023
Multiple Airlines,TLV,OSL,17h 05m ,2 stops ,"1,038 NIS",20/04/2023
"Lufthansa, easyJet",TLV,OSL,19h 50m ,2 stops ,"1,047 NIS",20/04/2023
"Lufthansa, Ryanair",TLV,OSL,16h 50m ,2 stops ,"1,058 NIS",20/04/2023
"Lufthansa, Ryanair",TLV,OSL,15h 30m ,2 stops ,"1,063 NIS",20/04/2023
"Lufthansa, Ryanair",TLV,OSL,17h 50m ,2 stops ,"1,063 NIS",20/04/2023
"Lufthansa, Transavia France",TLV,OSL,17h 00m ,2 stops ,"1,105 NIS",20/04/2023
"SWISS, Iberia",TLV,OSL,19h 00m ,2 stops ,"1,106 NIS",20/04/2023
"Lufthansa, Air Europa",TLV,OSL,16h 30m ,2 stops ,"1,109 NIS",20/04/2023
"Lufthansa, Iberia Express",TLV,OSL,17h 20m ,2 stops ,"1,186 NIS",20/04/2023
"Neos Air, easyJet",TLV,OSL,14h 35m ,1 stop ,"1,294 NIS",20/04/2023
"Brussels Airlines, Ryanair",TLV,OSL,14h 50m ,2 stops ,"1,319 NIS",20/04/2023
United Airlines,TLV,OSL,11h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,11h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,12h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,12h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,13h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,13h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,14h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,15h 55m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 15m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 20m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,16h 55m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,17h 16m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,17h 35m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,18h 15m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,18h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,18h 55m ,1 stop ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,19h 27m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,19h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,20h 45m ,2 stops ,"1,358 NIS",20/04/2023
United Airlines,TLV,OSL,17h 55m ,2 stops ,"1,379 NIS",20/04/2023
United Airlines,TLV,OSL,13h 20m ,2 stops ,"1,423 NIS",20/04/2023
United Airlines,TLV,OSL,14h 20m ,2 stops ,"1,423 NIS",20/04/2023
American Airlines,TLV,OSL,19h 34m ,2 stops ,"1,434 NIS",20/04/2023
American Airlines,TLV,OSL,20h 05m ,2 stops ,"1,434 NIS",20/04/2023
American Airlines,TLV,OSL,20h 54m ,2 stops ,"1,434 NIS",20/04/2023
American Airlines,TLV,OSL,13h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 25m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 36m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,14h 45m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,15h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,15h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,15h 25m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,15h 30m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,15h 56m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,16h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,16h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,16h 05m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,16h 20m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,16h 25m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,20h 00m ,2 stops ,"1,439 NIS",20/04/2023
American Airlines,TLV,OSL,21h 00m ,2 stops ,"1,439 NIS",20/04/2023
Air Canada,TLV,OSL,13h 30m ,2 stops ,"1,492 NIS",20/04/2023
