Airline,Source,Destination,Duration,Total stops,Price,Date
"KLM, Brussels Airlines",TLV,MEX,15h 45m ,2 stops ,"6,588 NIS ",17/03/2023
"Aeroflot, KLM",TLV,MEX,5h 50m ,1 stop ,"12,541 NIS ",17/03/2023
"Aeroflot, KLM",TLV,MEX,7h 25m ,1 stop ,"12,541 NIS ",17/03/2023
"Aeroflot, KLM",TLV,MEX,8h 15m ,1 stop ,"12,541 NIS ",17/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,599 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,16h 00m ,2 stops ,405 NIS ,18/03/2023
Aeroflot,TLV,MEX,4h 05m ,nonstop ,"1,055 NIS ",18/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,055 NIS ",18/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,437 NIS ,18/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,437 NIS ,18/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,18/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,18/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,18/03/2023
Air Serbia,TLV,MEX,6h 45m ,1 stop ,626 NIS ,18/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,18/03/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,645 NIS ,18/03/2023
"Aeroflot, Transavia France",TLV,MEX,6h 40m ,1 stop ,673 NIS ,18/03/2023
"Aeroflot, easyJet",TLV,MEX,7h 35m ,1 stop ,701 NIS ,18/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,730 NIS ,18/03/2023
Aeroflot,TLV,MEX,6h 40m ,1 stop ,734 NIS ,18/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,825 NIS ,18/03/2023
"KLM, Air France",TLV,MEX,16h 15m ,1 stop ,654 NIS ,18/03/2023
"KLM, Air France",TLV,MEX,17h 40m ,1 stop ,699 NIS ,18/03/2023
"Aeroflot, easyJet",TLV,MEX,7h 10m ,1 stop ,729 NIS ,18/03/2023
"Aeroflot, easyJet",TLV,MEX,10h 20m ,1 stop ,729 NIS ,18/03/2023
KLM,TLV,MEX,14h 20m ,1 stop ,730 NIS ,18/03/2023
KLM,TLV,MEX,15h 55m ,1 stop ,730 NIS ,18/03/2023
"Aeroflot, Wizz Air",TLV,MEX,12h 15m ,1 stop ,745 NIS ,18/03/2023
"Aeroflot, Ryanair",TLV,MEX,10h 25m ,1 stop ,756 NIS ,18/03/2023
"KLM, Air France",TLV,MEX,21h 45m ,1 stop ,787 NIS ,18/03/2023
Bulgaria Air,TLV,MEX,14h 25m ,1 stop ,810 NIS ,18/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,825 NIS ,18/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,825 NIS ,18/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,825 NIS ,18/03/2023
Aeroflot,TLV,MEX,7h 10m ,1 stop ,869 NIS ,18/03/2023
LOT,TLV,MEX,5h 35m ,1 stop ,"1,014 NIS ",18/03/2023
LOT,TLV,MEX,9h 45m ,1 stop ,"1,014 NIS ",18/03/2023
Multiple Airlines,TLV,MEX,16h 45m ,2 stops ,405 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,9h 55m ,2 stops ,517 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,10h 50m ,2 stops ,517 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,12h 50m ,2 stops ,517 NIS ,18/03/2023
"Aeroflot, Finnair",TLV,MEX,7h 45m ,2 stops ,608 NIS ,18/03/2023
"Aeroflot, Finnair",TLV,MEX,8h 20m ,2 stops ,608 NIS ,18/03/2023
"Aeroflot, Finnair",TLV,MEX,9h 55m ,2 stops ,608 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,10h 10m ,2 stops ,608 NIS ,18/03/2023
"Aeroflot, Pegasus Airlines",TLV,MEX,15h 20m ,2 stops ,723 NIS ,18/03/2023
Aeroflot,TLV,MEX,11h 50m ,1 stop ,"1,230 NIS ",18/03/2023
Aeroflot,TLV,MEX,12h 55m ,1 stop ,"1,230 NIS ",18/03/2023
Aeroflot,TLV,MEX,7h 20m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,7h 30m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,8h 15m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,9h 15m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,10h 25m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,11h 05m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,12h 20m ,1 stop ,"1,279 NIS ",18/03/2023
Aeroflot,TLV,MEX,12h 50m ,1 stop ,"1,279 NIS ",18/03/2023
Multiple Airlines,TLV,MEX,16h 05m ,2 stops ,516 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,10h 50m ,3 stops ,681 NIS ,18/03/2023
Multiple Airlines,TLV,MEX,15h 35m ,3 stops ,762 NIS ,18/03/2023
Qatar Airways,TLV,MEX,14h 25m ,1 stop ,"5,798 NIS ",18/03/2023
"KLM, Brussels Airlines",TLV,MEX,15h 45m ,2 stops ,"6,588 NIS ",18/03/2023
"Aeroflot, KLM",TLV,MEX,7h 55m ,1 stop ,"12,499 NIS ",18/03/2023
"Aeroflot, KLM",TLV,MEX,5h 50m ,1 stop ,"12,541 NIS ",18/03/2023
"Aeroflot, KLM",TLV,MEX,7h 25m ,1 stop ,"12,541 NIS ",18/03/2023
"Aeroflot, KLM",TLV,MEX,8h 15m ,1 stop ,"12,541 NIS ",18/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,656 NIS ,19/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,599 NIS ,19/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,19/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,721 NIS ,19/03/2023
Air France,TLV,MEX,4h 00m ,nonstop ,"1,045 NIS ",19/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,110 NIS ",19/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,19/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,19/03/2023
"Aeroflot, easyJet",TLV,MEX,5h 45m ,1 stop ,669 NIS ,19/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,730 NIS ,19/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,730 NIS ,19/03/2023
Air Serbia,TLV,MEX,7h 00m ,1 stop ,781 NIS ,19/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,19/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,645 NIS ,19/03/2023
"Aeroflot, easyJet",TLV,MEX,8h 20m ,1 stop ,701 NIS ,19/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,730 NIS ,19/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,730 NIS ,19/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,730 NIS ,19/03/2023
"Nordwind Airlines, Air France",TLV,MEX,7h 25m ,1 stop ,737 NIS ,19/03/2023
"Nordwind Airlines, Air France",TLV,MEX,8h 25m ,1 stop ,750 NIS ,19/03/2023
Air Serbia,TLV,MEX,9h 40m ,1 stop ,781 NIS ,19/03/2023
LOT,TLV,MEX,5h 35m ,1 stop ,"1,014 NIS ",19/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,19/03/2023
"Finnair, easyJet",TLV,MEX,10h 25m ,2 stops ,641 NIS ,19/03/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,645 NIS ,19/03/2023
"Finnair, LOT",TLV,MEX,11h 30m ,2 stops ,679 NIS ,19/03/2023
"Aeroflot, Air Serbia",TLV,MEX,12h 00m ,2 stops ,692 NIS ,19/03/2023
Aeroflot,TLV,MEX,13h 55m ,1 stop ,720 NIS ,19/03/2023
Aeroflot,TLV,MEX,14h 30m ,1 stop ,720 NIS ,19/03/2023
KLM,TLV,MEX,14h 20m ,1 stop ,730 NIS ,19/03/2023
KLM,TLV,MEX,15h 55m ,1 stop ,730 NIS ,19/03/2023
"Aeroflot, HiSky",TLV,MEX,13h 50m ,1 stop ,769 NIS ,19/03/2023
"Aeroflot, Czech Airlines",TLV,MEX,9h 15m ,2 stops ,776 NIS ,19/03/2023
Bulgaria Air,TLV,MEX,14h 25m ,1 stop ,810 NIS ,19/03/2023
"Aeroflot, Finnair",TLV,MEX,9h 55m ,2 stops ,869 NIS ,19/03/2023
LOT,TLV,MEX,9h 45m ,1 stop ,"1,014 NIS ",19/03/2023
Aeroflot,TLV,MEX,15h 00m ,1 stop ,"1,230 NIS ",19/03/2023
Aeroflot,TLV,MEX,12h 20m ,1 stop ,"1,608 NIS ",19/03/2023
Multiple Airlines,TLV,MEX,15h 45m ,2 stops ,598 NIS ,19/03/2023
"Aeroflot, Ryanair",TLV,MEX,15h 00m ,3 stops ,692 NIS ,19/03/2023
Multiple Airlines,TLV,MEX,14h 55m ,3 stops ,745 NIS ,19/03/2023
"Aeroflot, Pegasus Airlines",TLV,MEX,15h 20m ,2 stops ,750 NIS ,19/03/2023
Multiple Airlines,TLV,MEX,13h 30m ,3 stops ,971 NIS ,19/03/2023
Multiple Airlines,TLV,MEX,13h 05m ,3 stops ,"1,001 NIS ",19/03/2023
Multiple Airlines,TLV,MEX,15h 15m ,3 stops ,"1,016 NIS ",19/03/2023
Multiple Airlines,TLV,MEX,11h 55m ,2 stops ,"1,023 NIS ",19/03/2023
"Aeroflot, Air France",TLV,MEX,11h 55m ,2 stops ,"1,117 NIS ",19/03/2023
Air Algerie,TLV,MEX,10h 50m ,1 stop ,"2,752 NIS ",19/03/2023
Air Algerie,TLV,MEX,11h 55m ,1 stop ,"2,752 NIS ",19/03/2023
Qatar Airways,TLV,MEX,14h 25m ,1 stop ,"5,714 NIS ",19/03/2023
"Aeroflot, KLM",TLV,MEX,5h 50m ,1 stop ,"12,541 NIS ",19/03/2023
"Aeroflot, KLM",TLV,MEX,7h 25m ,1 stop ,"12,541 NIS ",19/03/2023
"Aeroflot, KLM",TLV,MEX,8h 15m ,1 stop ,"12,541 NIS ",19/03/2023
airBaltic,TLV,MEX,13h 25m ,1 stop ,577 NIS ,20/03/2023
Aeroflot,TLV,MEX,4h 00m ,nonstop ,"1,055 NIS ",20/03/2023
Multiple Airlines,TLV,MEX,21h 30m ,2 stops ,454 NIS ,20/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,442 NIS ",20/03/2023
airBaltic,TLV,MEX,13h 25m ,1 stop ,483 NIS ,20/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,20/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,20/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,20/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,20/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,20/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,14h 20m ,1 stop ,641 NIS ,20/03/2023
KLM,TLV,MEX,15h 55m ,1 stop ,641 NIS ,20/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,645 NIS ,20/03/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,645 NIS ,20/03/2023
"Aeroflot, Transavia France",TLV,MEX,8h 05m ,1 stop ,673 NIS ,20/03/2023
"Aeroflot, airBaltic",TLV,MEX,8h 15m ,1 stop ,673 NIS ,20/03/2023
Finnair,TLV,MEX,11h 40m ,1 stop ,703 NIS ,20/03/2023
Finnair,TLV,MEX,15h 55m ,1 stop ,703 NIS ,20/03/2023
Aeroflot,TLV,MEX,6h 40m ,1 stop ,720 NIS ,20/03/2023
Aeroflot,TLV,MEX,7h 10m ,1 stop ,724 NIS ,20/03/2023
Air Serbia,TLV,MEX,6h 45m ,1 stop ,781 NIS ,20/03/2023
Finnair,TLV,MEX,7h 50m ,1 stop ,789 NIS ,20/03/2023
"Aeroflot, Ryanair",TLV,MEX,14h 45m ,1 stop ,743 NIS ,20/03/2023
Bulgaria Air,TLV,MEX,15h 05m ,1 stop ,810 NIS ,20/03/2023
LOT,TLV,MEX,9h 00m ,1 stop ,"1,014 NIS ",20/03/2023
LOT,TLV,MEX,13h 10m ,1 stop ,"1,014 NIS ",20/03/2023
Aeroflot,TLV,MEX,11h 50m ,1 stop ,"1,229 NIS ",20/03/2023
Aeroflot,TLV,MEX,12h 55m ,1 stop ,"1,229 NIS ",20/03/2023
Multiple Airlines,TLV,MEX,12h 10m ,2 stops ,651 NIS ,20/03/2023
"Finnair, Ryanair",TLV,MEX,10h 05m ,2 stops ,652 NIS ,20/03/2023
"Aeroflot, Air Serbia",TLV,MEX,14h 05m ,2 stops ,663 NIS ,20/03/2023
Aeroflot,TLV,MEX,7h 50m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,8h 45m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,9h 25m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,10h 35m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,10h 45m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,11h 30m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,13h 40m ,1 stop ,"1,608 NIS ",20/03/2023
Aeroflot,TLV,MEX,14h 20m ,1 stop ,"1,608 NIS ",20/03/2023
Multiple Airlines,TLV,MEX,15h 05m ,3 stops ,825 NIS ,20/03/2023
Multiple Airlines,TLV,MEX,15h 40m ,3 stops ,825 NIS ,20/03/2023
"Aeroflot, Lufthansa",TLV,MEX,10h 40m ,2 stops ,"1,189 NIS ",20/03/2023
"Aeroflot, Lufthansa",TLV,MEX,11h 45m ,2 stops ,"4,856 NIS ",20/03/2023
"Aeroflot, Kenya Airways",TLV,MEX,12h 50m ,2 stops ,"5,611 NIS ",20/03/2023
Qatar Airways,TLV,MEX,14h 25m ,1 stop ,"5,651 NIS ",20/03/2023
Multiple Airlines,TLV,MEX,14h 55m ,2 stops ,"8,240 NIS ",20/03/2023
Multiple Airlines,TLV,MEX,10h 40m ,2 stops ,"12,130 NIS ",20/03/2023
"Aeroflot, KLM",TLV,MEX,7h 55m ,1 stop ,"12,499 NIS ",20/03/2023
"Aeroflot, KLM",TLV,MEX,5h 50m ,1 stop ,"12,541 NIS ",20/03/2023
"Aeroflot, KLM",TLV,MEX,7h 25m ,1 stop ,"12,541 NIS ",20/03/2023
"Aeroflot, KLM",TLV,MEX,8h 15m ,1 stop ,"12,541 NIS ",20/03/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,577 NIS ,21/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,606 NIS ,21/03/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,483 NIS ,21/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,21/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,"1,038 NIS ",21/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,110 NIS ",21/03/2023
Air Serbia,TLV,MEX,15h 20m ,1 stop ,552 NIS ,21/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,21/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,21/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,21/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,21/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,21/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,21/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,21/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,21/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,644 NIS ,21/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,656 NIS ,22/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,22/03/2023
"Finnair, Vueling",TLV,MEX,17h 50m ,2 stops ,559 NIS ,22/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,732 NIS ,22/03/2023
Aeroflot,TLV,MEX,4h 05m ,nonstop ,"1,055 NIS ",22/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,055 NIS ",22/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,22/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,22/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,22/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,22/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,22/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,22/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,22/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,641 NIS ,22/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,22/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,645 NIS ,22/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,22/03/2023
airBaltic,TLV,MEX,13h 25m ,1 stop ,577 NIS ,23/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,23/03/2023
airBaltic,TLV,MEX,13h 25m ,1 stop ,483 NIS ,23/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,"1,038 NIS ",23/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,110 NIS ",23/03/2023
Air Serbia,TLV,MEX,6h 45m ,1 stop ,516 NIS ,23/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,23/03/2023
Finnair,TLV,MEX,7h 50m ,1 stop ,603 NIS ,23/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,23/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,23/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,23/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,23/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,23/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,23/03/2023
Finnair,TLV,MEX,11h 40m ,1 stop ,603 NIS ,23/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,23/03/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,577 NIS ,24/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,606 NIS ,24/03/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,483 NIS ,24/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,24/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,"1,037 NIS ",24/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,24/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,24/03/2023
Finnair,TLV,MEX,9h 35m ,1 stop ,603 NIS ,24/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,24/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,24/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,24/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,24/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,24/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,24/03/2023
Air Serbia,TLV,MEX,14h 20m ,1 stop ,552 NIS ,24/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,24/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,656 NIS ,25/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,920 NIS ,25/03/2023
Multiple Airlines,TLV,MEX,23h 35m ,2 stops ,431 NIS ,25/03/2023
Air France,TLV,MEX,4h 05m ,nonstop ,"1,040 NIS ",25/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,055 NIS ",25/03/2023
Air Serbia,TLV,MEX,6h 45m ,1 stop ,516 NIS ,25/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,25/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,25/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,25/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,25/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,645 NIS ,25/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,25/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,25/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,25/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,25/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,641 NIS ,25/03/2023
KLM,TLV,MEX,14h 20m ,1 stop ,641 NIS ,25/03/2023
Air Serbia,TLV,MEX,7h 00m ,1 stop ,504 NIS ,26/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,26/03/2023
Finnair,TLV,MEX,16h 20m ,1 stop ,395 NIS ,26/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,608 NIS ,26/03/2023
Air France,TLV,MEX,4h 00m ,nonstop ,"1,037 NIS ",26/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,110 NIS ",26/03/2023
Air Serbia,TLV,MEX,7h 00m ,1 stop ,430 NIS ,26/03/2023
Air Serbia,TLV,MEX,9h 40m ,1 stop ,516 NIS ,26/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,26/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,26/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,26/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,26/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,26/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,26/03/2023
KLM,TLV,MEX,11h 45m ,1 stop ,641 NIS ,26/03/2023
KLM,TLV,MEX,14h 20m ,1 stop ,641 NIS ,26/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,27/03/2023
Finnair,TLV,MEX,11h 40m ,1 stop ,395 NIS ,27/03/2023
Aeroflot,TLV,MEX,4h 00m ,nonstop ,"1,055 NIS ",27/03/2023
Air Serbia,TLV,MEX,6h 45m ,1 stop ,516 NIS ,27/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,559 NIS ,27/03/2023
Finnair,TLV,MEX,15h 55m ,1 stop ,395 NIS ,27/03/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,437 NIS ,27/03/2023
airBaltic,TLV,MEX,13h 25m ,1 stop ,483 NIS ,27/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,559 NIS ,27/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,27/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,27/03/2023
KLM,TLV,MEX,5h 50m ,1 stop ,641 NIS ,27/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,27/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,27/03/2023
KLM,TLV,MEX,8h 15m ,1 stop ,641 NIS ,27/03/2023
Air Serbia,TLV,MEX,15h 20m ,1 stop ,504 NIS ,28/03/2023
Air France,TLV,MEX,4h 20m ,nonstop ,606 NIS ,28/03/2023
Air Serbia,TLV,MEX,15h 20m ,1 stop ,431 NIS ,28/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,608 NIS ,28/03/2023
Air France,TLV,MEX,4h 10m ,nonstop ,"1,038 NIS ",28/03/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,110 NIS ",28/03/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,480 NIS ,28/03/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,480 NIS ,28/03/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,483 NIS ,28/03/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,28/03/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,28/03/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,437 NIS ,28/03/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,28/03/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,28/03/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,28/03/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,28/03/2023
Air Serbia,TLV,MEX,14h 20m ,1 stop ,504 NIS ,03/04/2023
Aeroflot,TLV,MEX,4h 10m ,nonstop ,"1,055 NIS ",03/04/2023
Finnair,TLV,MEX,9h 35m ,1 stop ,395 NIS ,03/04/2023
Finnair,TLV,MEX,6h 35m ,1 stop ,437 NIS ,03/04/2023
Air France,TLV,MEX,4h 10m ,nonstop ,"1,435 NIS ",03/04/2023
Air France,TLV,MEX,4h 20m ,nonstop ,"1,435 NIS ",03/04/2023
Finnair,TLV,MEX,10h 50m ,1 stop ,437 NIS ,03/04/2023
airBaltic,TLV,MEX,8h 55m ,1 stop ,483 NIS ,03/04/2023
LOT,TLV,MEX,6h 35m ,1 stop ,574 NIS ,03/04/2023
KLM,TLV,MEX,6h 05m ,1 stop ,641 NIS ,03/04/2023
Finnair,TLV,MEX,13h 50m ,1 stop ,395 NIS ,03/04/2023
Air Serbia,TLV,MEX,14h 20m ,1 stop ,431 NIS ,03/04/2023
LOT,TLV,MEX,10h 45m ,1 stop ,574 NIS ,03/04/2023
KLM,TLV,MEX,7h 25m ,1 stop ,641 NIS ,03/04/2023
KLM,TLV,MEX,10h 10m ,1 stop ,641 NIS ,03/04/2023
LOT,TLV,MEX,14h 40m ,1 stop ,574 NIS ,03/04/2023
KLM,TLV,MEX,11h 45m ,1 stop ,641 NIS ,03/04/2023
KLM,TLV,MEX,12h 40m ,1 stop ,641 NIS ,03/04/2023
KLM,TLV,MEX,14h 20m ,1 stop ,641 NIS ,03/04/2023
Finnair,TLV,MEX,14h 45m ,1 stop ,645 NIS ,03/04/2023
KLM,TLV,MEX,8h 15m ,1 stop ,730 NIS ,03/04/2023
"Aeroflot, easyJet",TLV,MEX,7h 30m ,1 stop ,808 NIS ,03/04/2023
"Aeroflot, Transavia France",TLV,MEX,7h 55m ,1 stop ,815 NIS ,03/04/2023
KLM,TLV,MEX,15h 55m ,1 stop ,730 NIS ,03/04/2023
KLM,TLV,MEX,16h 15m ,1 stop ,730 NIS ,03/04/2023
"Aeroflot, easyJet",TLV,MEX,9h 15m ,1 stop ,791 NIS ,03/04/2023
