Airline,Source,Destination,Duration,Total stops,Price,Date
Multiple Airlines,NYC,PAR,15h 05m ,3 stops ,"2,061 NIS ",19/03/2023
"Tunisair, Gulf Air",NYC,PAR,14h 50m ,3 stops ,"2,148 NIS ",19/03/2023
"Air Serbia, Royal Jordanian",NYC,PAR,13h 00m ,3 stops ,"2,156 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,779 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,779 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,779 NIS ",19/03/2023
AnadoluJet,NYC,PAR,12h 05m ,2 stops ,"4,120 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 20m ,2 stops ,"4,953 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,12h 20m ,2 stops ,"21,640 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 10m ,2 stops ,"2,779 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 10m ,2 stops ,"2,779 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 10m ,2 stops ,"2,779 NIS ",19/03/2023
"Austrian Airlines, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"6,247 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 35m ,2 stops ,"6,569 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 30m ,2 stops ,"6,574 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"6,863 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"6,863 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"6,863 NIS ",19/03/2023
"SWISS, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"6,993 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"7,084 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"7,084 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"7,084 NIS ",19/03/2023
"Lufthansa, Egypt Air",NYC,PAR,17h 55m ,2 stops ,"7,084 NIS ",19/03/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,517 NIS ",19/03/2023
SAUDIA,NYC,PAR,5h 50m ,nonstop ,"2,488 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,28h 50m ,3 stops ,"1,081 NIS ",19/03/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,451 NIS ",19/03/2023
Lufthansa,NYC,PAR,9h 10m ,1 stop ,"1,544 NIS ",19/03/2023
Lufthansa,NYC,PAR,10h 10m ,1 stop ,"1,544 NIS ",19/03/2023
Royal Jordanian,NYC,PAR,17h 45m ,1 stop ,"1,451 NIS ",19/03/2023
"Ryanair, SAUDIA",NYC,PAR,10h 05m ,1 stop ,"1,744 NIS ",19/03/2023
Turkish Airlines,NYC,PAR,9h 05m ,1 stop ,"1,806 NIS ",19/03/2023
Turkish Airlines,NYC,PAR,14h 05m ,1 stop ,"1,806 NIS ",19/03/2023
Turkish Airlines,NYC,PAR,16h 40m ,1 stop ,"1,806 NIS ",19/03/2023
Egypt Air,NYC,PAR,10h 50m ,1 stop ,"1,978 NIS ",19/03/2023
British Airways,NYC,PAR,9h 00m ,1 stop ,"2,018 NIS ",19/03/2023
British Airways,NYC,PAR,10h 20m ,1 stop ,"2,018 NIS ",19/03/2023
Etihad Airways,NYC,PAR,11h 00m ,1 stop ,"2,066 NIS ",19/03/2023
British Airways,NYC,PAR,13h 35m ,1 stop ,"2,018 NIS ",19/03/2023
Emirates,NYC,PAR,10h 00m ,1 stop ,"2,298 NIS ",19/03/2023
Emirates,NYC,PAR,14h 25m ,1 stop ,"2,298 NIS ",19/03/2023
Emirates,NYC,PAR,15h 35m ,1 stop ,"2,298 NIS ",19/03/2023
Emirates,NYC,PAR,16h 25m ,1 stop ,"2,298 NIS ",19/03/2023
Emirates,NYC,PAR,19h 15m ,1 stop ,"2,298 NIS ",19/03/2023
Qatar Airways,NYC,PAR,9h 35m ,1 stop ,"2,318 NIS ",19/03/2023
Qatar Airways,NYC,PAR,14h 20m ,1 stop ,"2,318 NIS ",19/03/2023
Qatar Airways,NYC,PAR,16h 15m ,1 stop ,"2,318 NIS ",19/03/2023
SAUDIA,NYC,PAR,10h 00m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,12h 50m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,13h 55m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,14h 50m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,15h 55m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,16h 55m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,17h 55m ,1 stop ,"2,340 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 55m ,1 stop ,"2,340 NIS ",19/03/2023
KLM,NYC,PAR,9h 35m ,1 stop ,"2,405 NIS ",19/03/2023
KLM,NYC,PAR,11h 00m ,1 stop ,"2,405 NIS ",19/03/2023
KLM,NYC,PAR,11h 50m ,1 stop ,"2,405 NIS ",19/03/2023
KLM,NYC,PAR,12h 15m ,1 stop ,"2,405 NIS ",19/03/2023
KLM,NYC,PAR,13h 15m ,1 stop ,"2,405 NIS ",19/03/2023
KLM,NYC,PAR,14h 10m ,1 stop ,"2,405 NIS ",19/03/2023
Air France,NYC,PAR,24h 25m ,1 stop ,"2,424 NIS ",19/03/2023
"Air France, flynas",NYC,PAR,10h 00m ,1 stop ,"2,674 NIS ",19/03/2023
"Air France, Egypt Air",NYC,PAR,10h 00m ,1 stop ,"2,753 NIS ",19/03/2023
"Kuwait Airways, SAUDIA",NYC,PAR,9h 40m ,1 stop ,"3,185 NIS ",19/03/2023
"British Airways, SAUDIA",NYC,PAR,10h 00m ,1 stop ,"3,469 NIS ",19/03/2023
"easyJet, Egypt Air",NYC,PAR,12h 15m ,2 stops ,"1,347 NIS ",19/03/2023
"easyJet, SAUDIA",NYC,PAR,15h 25m ,2 stops ,"1,394 NIS ",19/03/2023
"Pegasus Airlines, SAUDIA",NYC,PAR,21h 20m ,2 stops ,"1,413 NIS ",19/03/2023
"easyJet, Egypt Air",NYC,PAR,19h 00m ,2 stops ,"1,475 NIS ",19/03/2023
"easyJet, Egypt Air",NYC,PAR,19h 00m ,2 stops ,"1,484 NIS ",19/03/2023
"easyJet, Egypt Air",NYC,PAR,18h 25m ,2 stops ,"1,548 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,17h 55m ,2 stops ,"1,583 NIS ",19/03/2023
"Vueling, Egypt Air",NYC,PAR,19h 10m ,2 stops ,"1,599 NIS ",19/03/2023
"Vueling, Egypt Air",NYC,PAR,19h 10m ,2 stops ,"1,607 NIS ",19/03/2023
"Ryanair, Egypt Air",NYC,PAR,16h 25m ,2 stops ,"1,728 NIS ",19/03/2023
"airBaltic, flynas",NYC,PAR,15h 45m ,2 stops ,"1,755 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,15h 05m ,2 stops ,"1,783 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,16h 20m ,2 stops ,"1,791 NIS ",19/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",19/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",19/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",19/03/2023
"Air France, Egypt Air",NYC,PAR,13h 15m ,2 stops ,"1,837 NIS ",19/03/2023
"Air France, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"1,837 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,15h 30m ,2 stops ,"1,841 NIS ",19/03/2023
"Air France, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"1,846 NIS ",19/03/2023
"AnadoluJet, Turkish Airlines",NYC,PAR,13h 30m ,1 stop ,"1,883 NIS ",19/03/2023
"TAROM, Turkish Airlines",NYC,PAR,11h 25m ,2 stops ,"1,884 NIS ",19/03/2023
"Vueling, Egypt Air",NYC,PAR,14h 50m ,2 stops ,"1,914 NIS ",19/03/2023
Multiple Airlines,NYC,PAR,12h 15m ,2 stops ,"1,938 NIS ",19/03/2023
"Vueling, Egypt Air",NYC,PAR,15h 00m ,2 stops ,"1,943 NIS ",19/03/2023
"Turkish Airlines, Royal Jordanian",NYC,PAR,13h 05m ,2 stops ,"1,959 NIS ",19/03/2023
"Turkish Airlines, Egypt Air",NYC,PAR,14h 35m ,2 stops ,"1,976 NIS ",19/03/2023
"easyJet, Turkish Airlines",NYC,PAR,15h 15m ,2 stops ,"1,977 NIS ",19/03/2023
"Lufthansa, Turkish Airlines",NYC,PAR,13h 20m ,2 stops ,"2,022 NIS ",19/03/2023
"Turkish Airlines, Royal Jordanian",NYC,PAR,14h 40m ,2 stops ,"2,292 NIS ",19/03/2023
SAUDIA,NYC,PAR,15h 35m ,2 stops ,"2,365 NIS ",19/03/2023
SAUDIA,NYC,PAR,16h 10m ,2 stops ,"2,365 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 10m ,2 stops ,"2,365 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",19/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",19/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,14h 15m ,2 stops ,"2,477 NIS ",19/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,12h 55m ,2 stops ,"2,671 NIS ",19/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,14h 00m ,2 stops ,"2,671 NIS ",19/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,13h 40m ,2 stops ,"2,675 NIS ",19/03/2023
"Lufthansa, SAUDIA",NYC,PAR,13h 55m ,2 stops ,"3,323 NIS ",20/03/2023
"Air France, flynas",NYC,PAR,15h 50m ,1 stop ,"3,347 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,10h 40m ,1 stop ,"3,616 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,13h 35m ,1 stop ,"3,616 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,11h 30m ,1 stop ,"3,665 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,15h 45m ,1 stop ,"3,692 NIS ",20/03/2023
AnadoluJet,NYC,PAR,10h 40m ,1 stop ,"4,109 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,13h 25m ,1 stop ,"4,323 NIS ",20/03/2023
"Air France, SAUDIA",NYC,PAR,15h 50m ,1 stop ,"4,392 NIS ",20/03/2023
"Ryanair, Egypt Air",NYC,PAR,17h 00m ,2 stops ,"1,249 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,18h 20m ,3 stops ,"1,570 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,18h 10m ,3 stops ,"1,604 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,17h 35m ,3 stops ,"1,657 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,17h 30m ,3 stops ,"1,690 NIS ",20/03/2023
"Vueling, Egypt Air",NYC,PAR,16h 10m ,3 stops ,"1,799 NIS ",20/03/2023
Emirates,NYC,PAR,28h 51m ,2 stops ,"2,578 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 35m ,2 stops ,"6,569 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 20m ,2 stops ,"6,574 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 30m ,2 stops ,"6,574 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"6,863 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"6,863 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"6,863 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,17h 55m ,2 stops ,"6,863 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"7,084 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"7,084 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"7,084 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,17h 55m ,2 stops ,"7,084 NIS ",20/03/2023
"Lufthansa, Egypt Air",NYC,PAR,11h 25m ,2 stops ,"7,331 NIS ",20/03/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,507 NIS ",20/03/2023
SAUDIA,NYC,PAR,5h 50m ,nonstop ,"1,856 NIS ",20/03/2023
"Ryanair, Egypt Air",NYC,PAR,28h 10m ,2 stops ,"1,098 NIS ",20/03/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,451 NIS ",20/03/2023
Lufthansa,NYC,PAR,9h 10m ,1 stop ,"1,544 NIS ",20/03/2023
Lufthansa,NYC,PAR,10h 10m ,1 stop ,"1,544 NIS ",20/03/2023
Turkish Airlines,NYC,PAR,9h 05m ,1 stop ,"1,806 NIS ",20/03/2023
"Transavia France, flynas",NYC,PAR,19h 05m ,1 stop ,"1,278 NIS ",20/03/2023
"MEA, flynas",NYC,PAR,11h 40m ,1 stop ,"1,535 NIS ",20/03/2023
"Transavia, flynas",NYC,PAR,19h 05m ,1 stop ,"1,538 NIS ",20/03/2023
"MEA, flynas",NYC,PAR,16h 20m ,1 stop ,"1,624 NIS ",20/03/2023
"Transavia France, SAUDIA",NYC,PAR,11h 10m ,1 stop ,"1,674 NIS ",20/03/2023
Turkish Airlines,NYC,PAR,11h 55m ,1 stop ,"1,806 NIS ",20/03/2023
Turkish Airlines,NYC,PAR,16h 40m ,1 stop ,"1,806 NIS ",20/03/2023
"Transavia France, SAUDIA",NYC,PAR,14h 40m ,1 stop ,"1,847 NIS ",20/03/2023
"Transavia, SAUDIA",NYC,PAR,11h 10m ,1 stop ,"1,976 NIS ",20/03/2023
Egypt Air,NYC,PAR,10h 50m ,1 stop ,"1,978 NIS ",20/03/2023
British Airways,NYC,PAR,9h 00m ,1 stop ,"2,018 NIS ",20/03/2023
British Airways,NYC,PAR,10h 20m ,1 stop ,"2,018 NIS ",20/03/2023
British Airways,NYC,PAR,13h 50m ,1 stop ,"2,018 NIS ",20/03/2023
Etihad Airways,NYC,PAR,11h 00m ,1 stop ,"2,055 NIS ",20/03/2023
Emirates,NYC,PAR,10h 00m ,1 stop ,"2,298 NIS ",20/03/2023
Qatar Airways,NYC,PAR,9h 35m ,1 stop ,"2,309 NIS ",20/03/2023
SAUDIA,NYC,PAR,10h 00m ,1 stop ,"2,340 NIS ",20/03/2023
KLM,NYC,PAR,9h 35m ,1 stop ,"2,405 NIS ",20/03/2023
KLM,NYC,PAR,11h 00m ,1 stop ,"2,405 NIS ",20/03/2023
"Transavia France, MEA",NYC,PAR,10h 10m ,1 stop ,"1,905 NIS ",20/03/2023
"Transavia, MEA",NYC,PAR,10h 10m ,1 stop ,"2,262 NIS ",20/03/2023
Emirates,NYC,PAR,14h 25m ,1 stop ,"2,298 NIS ",20/03/2023
Emirates,NYC,PAR,15h 35m ,1 stop ,"2,298 NIS ",20/03/2023
Emirates,NYC,PAR,16h 25m ,1 stop ,"2,298 NIS ",20/03/2023
Emirates,NYC,PAR,19h 15m ,1 stop ,"2,298 NIS ",20/03/2023
Gulf Air,NYC,PAR,17h 25m ,1 stop ,"2,300 NIS ",20/03/2023
Qatar Airways,NYC,PAR,14h 20m ,1 stop ,"2,309 NIS ",20/03/2023
Qatar Airways,NYC,PAR,16h 15m ,1 stop ,"2,309 NIS ",20/03/2023
SAUDIA,NYC,PAR,12h 55m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,13h 55m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,14h 55m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,15h 55m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,16h 55m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,17h 50m ,1 stop ,"2,340 NIS ",20/03/2023
SAUDIA,NYC,PAR,18h 55m ,1 stop ,"2,340 NIS ",20/03/2023
KLM,NYC,PAR,11h 50m ,1 stop ,"2,405 NIS ",20/03/2023
KLM,NYC,PAR,12h 15m ,1 stop ,"2,405 NIS ",20/03/2023
KLM,NYC,PAR,13h 15m ,1 stop ,"2,405 NIS ",20/03/2023
KLM,NYC,PAR,14h 10m ,1 stop ,"2,405 NIS ",20/03/2023
"Air France, MEA",NYC,PAR,16h 25m ,1 stop ,"2,557 NIS ",20/03/2023
MEA,NYC,PAR,16h 25m ,1 stop ,"2,636 NIS ",20/03/2023
"Air France, Egypt Air",NYC,PAR,10h 00m ,1 stop ,"2,861 NIS ",20/03/2023
Royal Air Maroc,NYC,PAR,11h 25m ,1 stop ,"3,152 NIS ",20/03/2023
Royal Air Maroc,NYC,PAR,10h 15m ,1 stop ,"3,163 NIS ",20/03/2023
"easyJet, Egypt Air",NYC,PAR,17h 05m ,2 stops ,"1,347 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,15h 00m ,2 stops ,"1,387 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,13h 40m ,2 stops ,"1,596 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,14h 10m ,2 stops ,"1,634 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,13h 15m ,2 stops ,"1,668 NIS ",20/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",20/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",20/03/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",20/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,17h 45m ,2 stops ,"1,857 NIS ",20/03/2023
"AnadoluJet, Turkish Airlines",NYC,PAR,13h 30m ,1 stop ,"1,883 NIS ",20/03/2023
Gulf Air,NYC,PAR,17h 25m ,2 stops ,"2,147 NIS ",20/03/2023
"British Airways, Egypt Air",NYC,PAR,13h 50m ,2 stops ,"2,360 NIS ",20/03/2023
"British Airways, Egypt Air",NYC,PAR,15h 10m ,2 stops ,"2,360 NIS ",20/03/2023
SAUDIA,NYC,PAR,15h 35m ,2 stops ,"2,365 NIS ",20/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",20/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",20/03/2023
SAUDIA,NYC,PAR,18h 20m ,2 stops ,"2,365 NIS ",20/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,13h 55m ,2 stops ,"2,418 NIS ",20/03/2023
Royal Air Maroc,NYC,PAR,15h 50m ,1 stop ,"3,152 NIS ",20/03/2023
Royal Air Maroc,NYC,PAR,19h 40m ,1 stop ,"3,152 NIS ",20/03/2023
AnadoluJet,NYC,PAR,10h 40m ,1 stop ,"4,109 NIS ",20/03/2023
"Ryanair, Egypt Air",NYC,PAR,17h 00m ,2 stops ,"1,249 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,17h 45m ,3 stops ,"1,585 NIS ",20/03/2023
Multiple Airlines,NYC,PAR,16h 10m ,3 stops ,"1,911 NIS ",20/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,13h 00m ,2 stops ,"4,649 NIS ",20/03/2023
"Turkish Airlines, SAUDIA",NYC,PAR,13h 40m ,2 stops ,"4,653 NIS ",20/03/2023
"Turkish Airlines, AnadoluJet",NYC,PAR,13h 50m ,1 stop ,"5,474 NIS ",20/03/2023
"Iberia, SAUDIA",NYC,PAR,10h 45m ,1 stop ,"8,747 NIS ",20/03/2023
Etihad Airways,NYC,PAR,16h 08m ,2 stops ,"12,804 NIS ",20/03/2023
Air France,NYC,PAR,12h 05m ,2 stops ,"14,986 NIS ",22/03/2023
Air France,NYC,PAR,12h 35m ,2 stops ,"14,986 NIS ",22/03/2023
Air France,NYC,PAR,13h 05m ,2 stops ,"14,986 NIS ",22/03/2023
Air France,NYC,PAR,14h 05m ,2 stops ,"14,986 NIS ",22/03/2023
Air France,NYC,PAR,14h 00m ,2 stops ,"14,991 NIS ",22/03/2023
"Austrian Airlines, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"6,247 NIS ",22/03/2023
"Austrian Airlines, Egypt Air",NYC,PAR,18h 30m ,2 stops ,"6,247 NIS ",22/03/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 35m ,2 stops ,"6,569 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 20m ,2 stops ,"6,574 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 30m ,2 stops ,"6,574 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"6,863 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"6,863 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"6,863 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,17h 55m ,2 stops ,"6,863 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,14h 25m ,2 stops ,"7,173 NIS ",03/04/2023
"Lufthansa, Egypt Air",NYC,PAR,15h 20m ,2 stops ,"7,173 NIS ",04/04/2023
"Lufthansa, Egypt Air",NYC,PAR,16h 55m ,2 stops ,"7,173 NIS ",04/04/2023
"Lufthansa, Egypt Air",NYC,PAR,17h 55m ,2 stops ,"7,173 NIS ",04/04/2023
"Egypt Air, Etihad Airways",NYC,PAR,18h 15m ,2 stops ,"13,022 NIS ",04/04/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,505 NIS ",04/04/2023
SAUDIA,NYC,PAR,5h 50m ,nonstop ,"1,856 NIS ",04/04/2023
"Ryanair, Egypt Air",NYC,PAR,17h 00m ,2 stops ,"1,098 NIS ",04/04/2023
Royal Jordanian,NYC,PAR,8h 35m ,1 stop ,"1,451 NIS ",04/04/2023
Lufthansa,NYC,PAR,9h 10m ,1 stop ,"1,544 NIS ",05/04/2023
Lufthansa,NYC,PAR,10h 10m ,1 stop ,"1,544 NIS ",05/04/2023
Egypt Air,NYC,PAR,10h 50m ,1 stop ,"1,588 NIS ",05/04/2023
Turkish Airlines,NYC,PAR,11h 55m ,1 stop ,"1,806 NIS ",05/04/2023
"Transavia France, SAUDIA",NYC,PAR,10h 55m ,1 stop ,"1,857 NIS ",05/04/2023
"Transavia, SAUDIA",NYC,PAR,10h 55m ,1 stop ,"1,889 NIS ",05/04/2023
British Airways,NYC,PAR,9h 00m ,1 stop ,"2,018 NIS ",05/04/2023
British Airways,NYC,PAR,10h 20m ,1 stop ,"2,018 NIS ",05/04/2023
British Airways,NYC,PAR,13h 50m ,1 stop ,"2,018 NIS ",05/04/2023
"Egypt Air, Air Cairo",NYC,PAR,13h 40m ,1 stop ,"2,063 NIS ",06/04/2023
"Transavia France, MEA",NYC,PAR,10h 10m ,1 stop ,"2,119 NIS ",06/04/2023
"Transavia, MEA",NYC,PAR,10h 10m ,1 stop ,"2,154 NIS ",06/04/2023
Oman Air,NYC,PAR,16h 00m ,1 stop ,"2,215 NIS ",06/04/2023
Gulf Air,NYC,PAR,17h 25m ,1 stop ,"2,339 NIS ",06/04/2023
Emirates,NYC,PAR,10h 00m ,1 stop ,"2,419 NIS ",06/04/2023
Emirates,NYC,PAR,14h 25m ,1 stop ,"2,419 NIS ",07/04/2023
Emirates,NYC,PAR,15h 35m ,1 stop ,"2,419 NIS ",07/04/2023
Emirates,NYC,PAR,16h 25m ,1 stop ,"2,419 NIS ",07/04/2023
Qatar Airways,NYC,PAR,9h 35m ,1 stop ,"2,422 NIS ",07/04/2023
Qatar Airways,NYC,PAR,14h 20m ,1 stop ,"2,422 NIS ",07/04/2023
Qatar Airways,NYC,PAR,16h 15m ,1 stop ,"2,422 NIS ",07/04/2023
Etihad Airways,NYC,PAR,11h 00m ,1 stop ,"2,468 NIS ",07/04/2023
"Air France, Egypt Air",NYC,PAR,10h 00m ,1 stop ,"2,744 NIS ",07/04/2023
"easyJet, Egypt Air",NYC,PAR,12h 15m ,2 stops ,"1,206 NIS ",07/04/2023
"easyJet, Egypt Air",NYC,PAR,17h 05m ,2 stops ,"1,217 NIS ",08/04/2023
"easyJet, Egypt Air",NYC,PAR,14h 40m ,2 stops ,"1,320 NIS ",08/04/2023
"easyJet, Egypt Air",NYC,PAR,19h 00m ,2 stops ,"1,325 NIS ",08/04/2023
"easyJet, Egypt Air",NYC,PAR,19h 00m ,2 stops ,"1,334 NIS ",08/04/2023
"easyJet, Egypt Air",NYC,PAR,17h 05m ,2 stops ,"1,341 NIS ",08/04/2023
"Vueling, Egypt Air",NYC,PAR,19h 10m ,2 stops ,"1,357 NIS ",08/04/2023
"Air France, Egypt Air",NYC,PAR,13h 15m ,2 stops ,"1,422 NIS ",08/04/2023
"Air France, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"1,422 NIS ",08/04/2023
"Air France, Egypt Air",NYC,PAR,17h 20m ,2 stops ,"1,422 NIS ",08/04/2023
"Air France, Egypt Air",NYC,PAR,15h 40m ,2 stops ,"1,431 NIS ",09/04/2023
"Air France, Egypt Air",NYC,PAR,17h 20m ,2 stops ,"1,431 NIS ",09/04/2023
Multiple Airlines,NYC,PAR,18h 05m ,2 stops ,"1,661 NIS ",09/04/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",09/04/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",09/04/2023
Lufthansa,NYC,PAR,11h 45m ,2 stops ,"1,808 NIS ",09/04/2023
"Pegasus Airlines, Air Arabia",NYC,PAR,13h 40m ,2 stops ,"1,947 NIS ",09/04/2023
Gulf Air,NYC,PAR,17h 25m ,2 stops ,"2,184 NIS ",09/04/2023
"AnadoluJet, SAUDIA",NYC,PAR,15h 00m ,2 stops ,"2,453 NIS ",09/04/2023
"Turkish Airlines, SAUDIA",NYC,PAR,15h 15m ,2 stops ,"2,645 NIS ",10/04/2023
Emirates,NYC,PAR,19h 15m ,1 stop ,"3,267 NIS ",10/04/2023
"Kuwait Airways, SAUDIA",NYC,PAR,9h 40m ,1 stop ,"3,319 NIS ",10/04/2023
"British Airways, SAUDIA",NYC,PAR,10h 15m ,1 stop ,"3,429 NIS ",10/04/2023
"Air France, flynas",NYC,PAR,15h 50m ,1 stop ,"3,466 NIS ",10/04/2023
"Air France, flynas",NYC,PAR,11h 05m ,1 stop ,"3,575 NIS ",10/04/2023
"Air France, SAUDIA",NYC,PAR,11h 30m ,1 stop ,"3,661 NIS ",10/04/2023
"Air France, SAUDIA",NYC,PAR,9h 40m ,1 stop ,"3,682 NIS ",10/04/2023
AnadoluJet,NYC,PAR,10h 40m ,1 stop ,"4,109 NIS ",10/04/2023
SAUDIA,NYC,PAR,9h 40m ,1 stop ,"4,227 NIS ",10/04/2023
SAUDIA,NYC,PAR,10h 40m ,1 stop ,"4,227 NIS ",11/04/2023
