Airline,Source,Destination,Duration,Total stops,Price,Date
Air France,YYZ,BKK,3h 55m ,nonstop ,"1,459 NIS ",06/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,06/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,06/03/2023
airBaltic,YYZ,BKK,13h 25m ,1 stop ,612 NIS ,06/03/2023
"Ryanair, airBaltic",YYZ,BKK,10h 35m ,1 stop ,659 NIS ,06/03/2023
"Ryanair, Aeroflot",YYZ,BKK,6h 00m ,1 stop ,734 NIS ,06/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,809 NIS ,06/03/2023
"HiSky, Aeroflot",YYZ,BKK,11h 50m ,1 stop ,765 NIS ,06/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,809 NIS ,06/03/2023
"Ryanair, Aeroflot",YYZ,BKK,11h 20m ,1 stop ,903 NIS ,06/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 40m ,1 stop ,920 NIS ,06/03/2023
"easyJet, Aeroflot",YYZ,BKK,6h 05m ,1 stop ,955 NIS ,06/03/2023
Aeroflot,YYZ,BKK,6h 50m ,1 stop ,956 NIS ,06/03/2023
Aeroflot,YYZ,BKK,7h 55m ,1 stop ,956 NIS ,06/03/2023
Aeroflot,YYZ,BKK,9h 35m ,1 stop ,956 NIS ,06/03/2023
"Ryanair, Aeroflot",YYZ,BKK,9h 05m ,1 stop ,968 NIS ,06/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 55m ,1 stop ,986 NIS ,06/03/2023
"Aeroflot, Nordwind Airlines",YYZ,BKK,7h 35m ,1 stop ,988 NIS ,06/03/2023
"Air France, Aeroflot",YYZ,BKK,7h 55m ,1 stop ,993 NIS ,06/03/2023
Bulgaria Air,YYZ,BKK,6h 55m ,1 stop ,994 NIS ,06/03/2023
Aeroflot,YYZ,BKK,5h 55m ,1 stop ,"1,004 NIS ",06/03/2023
"Air France, Nordwind Airlines",YYZ,BKK,7h 35m ,1 stop ,"1,025 NIS ",06/03/2023
"Air France, Aeroflot",YYZ,BKK,5h 40m ,1 stop ,"1,138 NIS ",06/03/2023
"Wizz Air, LOT",YYZ,BKK,14h 40m ,1 stop ,870 NIS ,06/03/2023
"Ryanair, Czech Airlines",YYZ,BKK,14h 50m ,1 stop ,915 NIS ,06/03/2023
"easyJet, Aeroflot",YYZ,BKK,9h 10m ,1 stop ,974 NIS ,06/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 00m ,1 stop ,"1,077 NIS ",06/03/2023
"LOT, Aeroflot",YYZ,BKK,8h 20m ,1 stop ,"1,084 NIS ",06/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,9h 25m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,12h 10m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,13h 35m ,1 stop ,"1,201 NIS ",06/03/2023
KLM,YYZ,BKK,14h 50m ,1 stop ,"1,201 NIS ",06/03/2023
"Ryanair, LOT",YYZ,BKK,13h 25m ,2 stops ,618 NIS ,06/03/2023
"Pegasus Airlines, Nordwind Airlines",YYZ,BKK,12h 10m ,2 stops ,697 NIS ,06/03/2023
"Pegasus Airlines, Aeroflot",YYZ,BKK,12h 00m ,2 stops ,710 NIS ,06/03/2023
"SWISS, Aeroflot",YYZ,BKK,9h 35m ,2 stops ,780 NIS ,06/03/2023
"SWISS, Aeroflot",YYZ,BKK,10h 35m ,2 stops ,780 NIS ,06/03/2023
"SWISS, Aeroflot",YYZ,BKK,11h 10m ,2 stops ,780 NIS ,06/03/2023
"SWISS, Aeroflot",YYZ,BKK,12h 05m ,2 stops ,780 NIS ,06/03/2023
"Finnair, Pobeda",YYZ,BKK,8h 30m ,2 stops ,802 NIS ,06/03/2023
"Ryanair, KLM",YYZ,BKK,11h 10m ,2 stops ,809 NIS ,06/03/2023
"Transavia France, KLM",YYZ,BKK,11h 00m ,2 stops ,852 NIS ,06/03/2023
"Lufthansa, Aeroflot",YYZ,BKK,8h 15m ,2 stops ,971 NIS ,06/03/2023
"Lufthansa, Aeroflot",YYZ,BKK,9h 20m ,2 stops ,971 NIS ,06/03/2023
Aeroflot,YYZ,BKK,8h 55m ,1 stop ,"1,573 NIS ",06/03/2023
Aeroflot,YYZ,BKK,10h 55m ,1 stop ,"1,573 NIS ",06/03/2023
Aeroflot,YYZ,BKK,12h 15m ,1 stop ,"1,573 NIS ",06/03/2023
Aeroflot,YYZ,BKK,13h 45m ,1 stop ,"1,573 NIS ",06/03/2023
Aeroflot,YYZ,BKK,15h 00m ,1 stop ,"1,573 NIS ",06/03/2023
Multiple Airlines,YYZ,BKK,15h 15m ,2 stops ,451 NIS ,06/03/2023
Multiple Airlines,YYZ,BKK,16h 35m ,2 stops ,451 NIS ,06/03/2023
Qatar Airways,YYZ,BKK,12h 50m ,1 stop ,"5,977 NIS ",06/03/2023
"SWISS, KLM",YYZ,BKK,7h 55m ,2 stops ,"6,295 NIS ",06/03/2023
"MEA, Aeroflot",YYZ,BKK,10h 35m ,1 stop ,"13,989 NIS ",06/03/2023
"MEA, Aeroflot",YYZ,BKK,14h 05m ,1 stop ,"13,989 NIS ",06/03/2023
Aeroflot,YYZ,BKK,4h 10m ,nonstop ,"1,136 NIS ",07/03/2023
Aeroflot,YYZ,BKK,3h 45m ,nonstop ,"1,216 NIS ",07/03/2023
Air France,YYZ,BKK,3h 35m ,nonstop ,"1,692 NIS ",07/03/2023
Aeroflot,YYZ,BKK,3h 35m ,nonstop ,"1,763 NIS ",07/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,07/03/2023
Air Serbia,YYZ,BKK,6h 35m ,1 stop ,803 NIS ,07/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,07/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,808 NIS ,07/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,870 NIS ,07/03/2023
"Ryanair, Aeroflot",YYZ,BKK,6h 50m ,1 stop ,903 NIS ,07/03/2023
Bulgaria Air,YYZ,BKK,6h 55m ,1 stop ,994 NIS ,07/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,5h 30m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,198 NIS ",07/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,808 NIS ,07/03/2023
"Vueling, Aeroflot",YYZ,BKK,9h 05m ,1 stop ,"1,022 NIS ",07/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 00m ,1 stop ,"1,027 NIS ",07/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 00m ,1 stop ,"1,039 NIS ",07/03/2023
"Vueling, Aeroflot",YYZ,BKK,8h 05m ,1 stop ,"1,045 NIS ",07/03/2023
"easyJet, Aeroflot",YYZ,BKK,6h 15m ,1 stop ,"1,090 NIS ",07/03/2023
"Air France, Aeroflot",YYZ,BKK,7h 35m ,1 stop ,"1,137 NIS ",07/03/2023
"Air France, Aeroflot",YYZ,BKK,8h 35m ,1 stop ,"1,137 NIS ",07/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,9h 25m ,1 stop ,"1,198 NIS ",07/03/2023
"Vueling, Finnair",YYZ,BKK,11h 15m ,2 stops ,733 NIS ,07/03/2023
"Finnair, Aeroflot",YYZ,BKK,8h 20m ,2 stops ,735 NIS ,07/03/2023
"Finnair, Pobeda",YYZ,BKK,8h 30m ,2 stops ,750 NIS ,07/03/2023
"Wizz Air, LOT",YYZ,BKK,9h 20m ,2 stops ,763 NIS ,07/03/2023
"Wizz Air, LOT",YYZ,BKK,14h 40m ,1 stop ,810 NIS ,07/03/2023
"Ryanair, KLM",YYZ,BKK,9h 25m ,2 stops ,821 NIS ,07/03/2023
"Eurowings, Finnair",YYZ,BKK,9h 15m ,2 stops ,845 NIS ,07/03/2023
"easyJet, KLM",YYZ,BKK,11h 05m ,2 stops ,845 NIS ,07/03/2023
"easyJet, LOT",YYZ,BKK,11h 15m ,2 stops ,857 NIS ,07/03/2023
"easyJet, KLM",YYZ,BKK,10h 30m ,2 stops ,861 NIS ,07/03/2023
"Pegasus Airlines, Aeroflot",YYZ,BKK,12h 00m ,2 stops ,862 NIS ,07/03/2023
"easyJet, LOT",YYZ,BKK,10h 55m ,2 stops ,869 NIS ,07/03/2023
"Ryanair, KLM",YYZ,BKK,9h 05m ,2 stops ,880 NIS ,07/03/2023
KLM,YYZ,BKK,12h 10m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,13h 35m ,1 stop ,"1,198 NIS ",07/03/2023
KLM,YYZ,BKK,14h 25m ,1 stop ,"1,198 NIS ",07/03/2023
LOT,YYZ,BKK,8h 20m ,1 stop ,"1,476 NIS ",07/03/2023
Aeroflot,YYZ,BKK,9h 10m ,1 stop ,"1,622 NIS ",07/03/2023
Aeroflot,YYZ,BKK,10h 05m ,1 stop ,"1,622 NIS ",07/03/2023
Aeroflot,YYZ,BKK,11h 10m ,1 stop ,"1,622 NIS ",07/03/2023
Aeroflot,YYZ,BKK,12h 10m ,1 stop ,"1,622 NIS ",07/03/2023
Aeroflot,YYZ,BKK,12h 50m ,1 stop ,"1,622 NIS ",07/03/2023
Aeroflot,YYZ,BKK,14h 10m ,1 stop ,"1,622 NIS ",07/03/2023
Qatar Airways,YYZ,BKK,14h 45m ,1 stop ,"5,955 NIS ",07/03/2023
Air Serbia,YYZ,BKK,6h 15m ,1 stop ,708 NIS ,08/03/2023
Aeroflot,YYZ,BKK,3h 45m ,nonstop ,"1,114 NIS ",08/03/2023
Aeroflot,YYZ,BKK,4h 10m ,nonstop ,"1,114 NIS ",08/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,08/03/2023
Air Serbia,YYZ,BKK,6h 15m ,1 stop ,628 NIS ,08/03/2023
Air France,YYZ,BKK,3h 55m ,nonstop ,"1,701 NIS ",08/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,08/03/2023
"airBaltic, Aeroflot",YYZ,BKK,7h 25m ,1 stop ,791 NIS ,08/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,808 NIS ,08/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,808 NIS ,08/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,861 NIS ,08/03/2023
"Transavia France, Aeroflot",YYZ,BKK,8h 35m ,1 stop ,966 NIS ,08/03/2023
"Lufthansa, Nordwind Airlines",YYZ,BKK,8h 45m ,1 stop ,989 NIS ,08/03/2023
"Lufthansa, Nordwind Airlines",YYZ,BKK,9h 40m ,1 stop ,989 NIS ,08/03/2023
"Air Moldova, Aeroflot",YYZ,BKK,12h 15m ,1 stop ,990 NIS ,08/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 25m ,1 stop ,"1,083 NIS ",08/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 55m ,1 stop ,"1,086 NIS ",08/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,5h 30m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,9h 25m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,12h 10m ,1 stop ,"1,198 NIS ",08/03/2023
"Air France, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,"1,201 NIS ",08/03/2023
"Wizz Air, Air Serbia",YYZ,BKK,14h 10m ,1 stop ,"1,099 NIS ",08/03/2023
KLM,YYZ,BKK,13h 35m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,14h 25m ,1 stop ,"1,198 NIS ",08/03/2023
KLM,YYZ,BKK,14h 50m ,1 stop ,"1,198 NIS ",08/03/2023
"Vueling, Aeroflot",YYZ,BKK,7h 20m ,1 stop ,"1,208 NIS ",08/03/2023
Multiple Airlines,YYZ,BKK,28h 55m ,2 stops ,526 NIS ,08/03/2023
"Finnair, Aeroflot",YYZ,BKK,8h 20m ,2 stops ,735 NIS ,08/03/2023
"Finnair, Pobeda",YYZ,BKK,8h 30m ,2 stops ,750 NIS ,08/03/2023
"easyJet, Finnair",YYZ,BKK,9h 50m ,2 stops ,795 NIS ,08/03/2023
"Ryanair, KLM",YYZ,BKK,14h 20m ,2 stops ,803 NIS ,08/03/2023
"Ryanair, KLM",YYZ,BKK,14h 20m ,2 stops ,803 NIS ,08/03/2023
"Ryanair, KLM",YYZ,BKK,10h 15m ,2 stops ,821 NIS ,08/03/2023
"easyJet, KLM",YYZ,BKK,11h 05m ,2 stops ,844 NIS ,08/03/2023
"Pegasus Airlines, Aeroflot",YYZ,BKK,12h 00m ,2 stops ,862 NIS ,08/03/2023
"Air France, KLM",YYZ,BKK,9h 25m ,2 stops ,905 NIS ,08/03/2023
"Ryanair, Aeroflot",YYZ,BKK,11h 55m ,1 stop ,964 NIS ,08/03/2023
"Air France, KLM",YYZ,BKK,10h 25m ,2 stops ,969 NIS ,08/03/2023
"Air France, KLM",YYZ,BKK,11h 25m ,2 stops ,969 NIS ,08/03/2023
"Air France, KLM",YYZ,BKK,12h 25m ,2 stops ,969 NIS ,08/03/2023
Multiple Airlines,YYZ,BKK,7h 15m ,2 stops ,"4,296 NIS ",08/03/2023
Qatar Airways,YYZ,BKK,14h 45m ,1 stop ,"5,953 NIS ",08/03/2023
airBaltic,YYZ,BKK,13h 25m ,1 stop ,708 NIS ,09/03/2023
Aeroflot,YYZ,BKK,3h 35m ,nonstop ,"1,165 NIS ",09/03/2023
Aeroflot,YYZ,BKK,3h 45m ,nonstop ,"1,165 NIS ",09/03/2023
Aeroflot,YYZ,BKK,4h 10m ,nonstop ,"1,165 NIS ",09/03/2023
Air France,YYZ,BKK,3h 35m ,nonstop ,"1,378 NIS ",09/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,09/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,09/03/2023
Finnair,YYZ,BKK,18h 10m ,1 stop ,547 NIS ,09/03/2023
airBaltic,YYZ,BKK,13h 25m ,1 stop ,610 NIS ,09/03/2023
"Ryanair, airBaltic",YYZ,BKK,10h 30m ,1 stop ,633 NIS ,09/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,808 NIS ,09/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,808 NIS ,09/03/2023
Bulgaria Air,YYZ,BKK,6h 55m ,1 stop ,994 NIS ,09/03/2023
"Wizz Air, LOT",YYZ,BKK,14h 40m ,1 stop ,825 NIS ,09/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,865 NIS ,09/03/2023
"Ryanair, Aeroflot",YYZ,BKK,8h 50m ,1 stop ,926 NIS ,09/03/2023
"Transavia France, Aeroflot",YYZ,BKK,10h 00m ,1 stop ,981 NIS ,09/03/2023
"easyJet, Aeroflot",YYZ,BKK,10h 35m ,1 stop ,"1,030 NIS ",09/03/2023
"Turkish Airlines, Nordwind Airlines",YYZ,BKK,8h 50m ,1 stop ,"1,037 NIS ",09/03/2023
"Vueling, Aeroflot",YYZ,BKK,9h 05m ,1 stop ,"1,047 NIS ",09/03/2023
"easyJet, Aeroflot",YYZ,BKK,6h 10m ,1 stop ,"1,083 NIS ",09/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 25m ,1 stop ,"1,083 NIS ",09/03/2023
"Vueling, Aeroflot",YYZ,BKK,8h 35m ,1 stop ,"1,086 NIS ",09/03/2023
"Vueling, Aeroflot",YYZ,BKK,8h 05m ,1 stop ,"1,115 NIS ",09/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,5h 30m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,9h 25m ,1 stop ,"1,198 NIS ",09/03/2023
"Vueling, Aeroflot",YYZ,BKK,10h 15m ,1 stop ,"1,150 NIS ",09/03/2023
KLM,YYZ,BKK,12h 10m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,13h 35m ,1 stop ,"1,198 NIS ",09/03/2023
KLM,YYZ,BKK,14h 25m ,1 stop ,"1,198 NIS ",09/03/2023
Multiple Airlines,YYZ,BKK,13h 35m ,2 stops ,603 NIS ,09/03/2023
"easyJet, airBaltic",YYZ,BKK,11h 30m ,2 stops ,684 NIS ,09/03/2023
"Vueling, airBaltic",YYZ,BKK,12h 00m ,2 stops ,711 NIS ,09/03/2023
"Finnair, Aeroflot",YYZ,BKK,8h 20m ,2 stops ,735 NIS ,09/03/2023
"Finnair, Pobeda",YYZ,BKK,8h 30m ,2 stops ,750 NIS ,09/03/2023
"Ryanair, Finnair",YYZ,BKK,9h 40m ,2 stops ,766 NIS ,09/03/2023
"Ryanair, LOT",YYZ,BKK,9h 45m ,2 stops ,848 NIS ,09/03/2023
"Pegasus Airlines, Aeroflot",YYZ,BKK,12h 00m ,2 stops ,862 NIS ,09/03/2023
"Air France, KLM",YYZ,BKK,9h 25m ,2 stops ,905 NIS ,09/03/2023
airBaltic,YYZ,BKK,13h 15m ,2 stops ,"1,109 NIS ",09/03/2023
"Vueling, KLM",YYZ,BKK,10h 40m ,2 stops ,829 NIS ,09/03/2023
Qatar Airways,YYZ,BKK,12h 50m ,1 stop ,"5,955 NIS ",09/03/2023
Air Serbia,YYZ,BKK,6h 35m ,1 stop ,708 NIS ,10/03/2023
Aeroflot,YYZ,BKK,4h 10m ,nonstop ,"1,136 NIS ",10/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,10/03/2023
Aeroflot,YYZ,BKK,3h 55m ,nonstop ,"1,216 NIS ",10/03/2023
Air Serbia,YYZ,BKK,6h 35m ,1 stop ,628 NIS ,10/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,10/03/2023
Finnair,YYZ,BKK,15h 45m ,1 stop ,589 NIS ,10/03/2023
Air Serbia,YYZ,BKK,14h 10m ,1 stop ,628 NIS ,10/03/2023
"airBaltic, Aeroflot",YYZ,BKK,7h 25m ,1 stop ,791 NIS ,10/03/2023
"HiSky, Aeroflot",YYZ,BKK,11h 50m ,1 stop ,791 NIS ,10/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,808 NIS ,10/03/2023
LOT,YYZ,BKK,15h 45m ,1 stop ,808 NIS ,10/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,897 NIS ,10/03/2023
"Transavia France, Aeroflot",YYZ,BKK,8h 30m ,1 stop ,966 NIS ,10/03/2023
"Vueling, Aeroflot",YYZ,BKK,8h 35m ,1 stop ,"1,045 NIS ",10/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 00m ,1 stop ,"1,051 NIS ",10/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 00m ,1 stop ,"1,060 NIS ",10/03/2023
"easyJet, Aeroflot",YYZ,BKK,6h 15m ,1 stop ,"1,083 NIS ",10/03/2023
"Vueling, Aeroflot",YYZ,BKK,9h 10m ,1 stop ,"1,086 NIS ",10/03/2023
"Air France, Aeroflot",YYZ,BKK,5h 40m ,1 stop ,"1,120 NIS ",10/03/2023
"Czech Airlines, Aeroflot",YYZ,BKK,6h 40m ,1 stop ,"1,152 NIS ",10/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,"1,159 NIS ",10/03/2023
Finnair,YYZ,BKK,5h 35m ,1 stop ,"1,187 NIS ",10/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,5h 30m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,9h 25m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,12h 10m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,13h 35m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,14h 25m ,1 stop ,"1,198 NIS ",10/03/2023
KLM,YYZ,BKK,14h 50m ,1 stop ,"1,198 NIS ",10/03/2023
LOT,YYZ,BKK,8h 20m ,1 stop ,"1,476 NIS ",10/03/2023
Aeroflot,YYZ,BKK,7h 35m ,1 stop ,"1,752 NIS ",10/03/2023
"Finnair, Aeroflot",YYZ,BKK,8h 20m ,2 stops ,735 NIS ,10/03/2023
"Finnair, Aeroflot",YYZ,BKK,9h 25m ,2 stops ,735 NIS ,10/03/2023
"Finnair, Pobeda",YYZ,BKK,8h 30m ,2 stops ,750 NIS ,10/03/2023
"Ryanair, KLM",YYZ,BKK,11h 25m ,2 stops ,798 NIS ,10/03/2023
"easyJet, KLM",YYZ,BKK,11h 05m ,2 stops ,848 NIS ,10/03/2023
"Pegasus Airlines, Aeroflot",YYZ,BKK,12h 00m ,2 stops ,862 NIS ,10/03/2023
"easyJet, KLM",YYZ,BKK,12h 55m ,2 stops ,862 NIS ,10/03/2023
"easyJet, KLM",YYZ,BKK,10h 30m ,2 stops ,869 NIS ,10/03/2023
"easyJet, Nordwind Airlines",YYZ,BKK,11h 55m ,2 stops ,936 NIS ,10/03/2023
"Air France, KLM",YYZ,BKK,10h 40m ,2 stops ,938 NIS ,10/03/2023
"Air France, KLM",YYZ,BKK,10h 40m ,2 stops ,939 NIS ,10/03/2023
"Ryanair, LOT",YYZ,BKK,9h 30m ,2 stops ,957 NIS ,10/03/2023
Aeroflot,YYZ,BKK,8h 35m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,9h 10m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,10h 05m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,11h 10m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,12h 10m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,12h 50m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,14h 10m ,1 stop ,"1,752 NIS ",10/03/2023
Aeroflot,YYZ,BKK,15h 30m ,1 stop ,"1,752 NIS ",10/03/2023
Qatar Airways,YYZ,BKK,14h 45m ,1 stop ,"5,953 NIS ",10/03/2023
Multiple Airlines,YYZ,BKK,15h 45m ,2 stops ,"7,186 NIS ",10/03/2023
Air Serbia,YYZ,BKK,6h 00m ,1 stop ,708 NIS ,11/03/2023
Aeroflot,YYZ,BKK,3h 45m ,nonstop ,"1,136 NIS ",11/03/2023
Multiple Airlines,YYZ,BKK,13h 35m ,2 stops ,565 NIS ,11/03/2023
Aeroflot,YYZ,BKK,4h 10m ,nonstop ,"1,136 NIS ",11/03/2023
Aeroflot,YYZ,BKK,3h 55m ,nonstop ,"1,188 NIS ",11/03/2023
Aeroflot,YYZ,BKK,3h 45m ,nonstop ,"1,391 NIS ",11/03/2023
Finnair,YYZ,BKK,7h 20m ,1 stop ,589 NIS ,11/03/2023
Air Serbia,YYZ,BKK,6h 00m ,1 stop ,628 NIS ,11/03/2023
Finnair,YYZ,BKK,10h 35m ,1 stop ,589 NIS ,11/03/2023
Air Serbia,YYZ,BKK,14h 10m ,1 stop ,628 NIS ,11/03/2023
LOT,YYZ,BKK,7h 30m ,1 stop ,808 NIS ,11/03/2023
Aeroflot,YYZ,BKK,5h 55m ,1 stop ,987 NIS ,11/03/2023
LOT,YYZ,BKK,11h 10m ,1 stop ,808 NIS ,11/03/2023
"Transavia France, Aeroflot",YYZ,BKK,9h 35m ,1 stop ,836 NIS ,11/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 15m ,1 stop ,861 NIS ,11/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 55m ,1 stop ,871 NIS ,11/03/2023
Bulgaria Air,YYZ,BKK,7h 35m ,1 stop ,994 NIS ,11/03/2023
"Turkish Airlines, Nordwind Airlines",YYZ,BKK,8h 50m ,1 stop ,"1,006 NIS ",11/03/2023
"Vueling, Aeroflot",YYZ,BKK,8h 35m ,1 stop ,"1,019 NIS ",11/03/2023
"Vueling, Aeroflot",YYZ,BKK,9h 05m ,1 stop ,"1,021 NIS ",11/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 00m ,1 stop ,"1,039 NIS ",11/03/2023
"easyJet, Aeroflot",YYZ,BKK,7h 40m ,1 stop ,"1,073 NIS ",11/03/2023
KLM,YYZ,BKK,5h 15m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,5h 30m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,5h 40m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,5h 55m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,6h 55m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,7h 00m ,1 stop ,"1,198 NIS ",11/03/2023
KLM,YYZ,BKK,7h 50m ,1 stop ,"1,198 NIS ",11/03/2023
Aeroflot,YYZ,BKK,6h 50m ,1 stop ,"1,229 NIS ",11/03/2023
"Wizz Air, LOT",YYZ,BKK,14h 40m ,1 stop ,968 NIS ,11/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 55m ,1 stop ,"1,056 NIS ",11/03/2023
"easyJet, Aeroflot",YYZ,BKK,10h 05m ,1 stop ,"1,056 NIS ",11/03/2023
"easyJet, Aeroflot",YYZ,BKK,8h 00m ,1 stop ,"1,082 NIS ",11/03/2023
